train set 1,train set 1 size,train set 2 size,language to,c0,c1,rmse,kfold rmse
bible,25,10,ta,52.96186552832392,-4.1182821702324475,2.5158543416969192,16.283084841674704
bible,25,25,ka,68.28913371133133,-4.761892030144969,0.6455423967476435,6.21753619068197
bible,25,25,gu,66.17975711166812,-3.4522917824344344,1.2877504555822106,5.1692384904224165
bible,25,25,hi,53.724295382581666,-3.1379644416611003,1.2858678408087503,5.738389322298249
bible,25,25,si,66.80586112456358,-3.6878349358166393,3.2975999662722675,20.945172037995086
bible,25,25,ta,55.11525428169804,-3.7317074279834257,2.7156912896170073,17.06772647604776
bible,25,50,hi,55.427299595400854,-3.0370729968283077,0.6660931906517391,3.103384414042269
bible,25,50,si,70.20277581185594,-3.720508108502893,3.2434817641709848,21.440354798215985
bible,25,50,ta,56.99420330004836,-3.5563847322191293,2.506081003625514,16.346978972702622
bible,1,1,ka,57.0506740863246,-8.31254803371479,0.1362418664224993,2.20292366150563
bible,1,1,gu,59.65694783816232,-4.76238566150984,1.5079521193472518,6.9028510605271
bible,1,1,hi,45.69822534925823,-4.370631711902345,1.505679424233409,7.244513948367018
bible,1,1,si,54.70243008627351,-5.269850458494112,0.9380803748130989,9.675613624861679
bible,1,1,ta,50.52030256320038,-5.42554705414764,1.4134332408970451,10.356728332523629
bible,1,10,ka,68.48933965491653,-5.850119086436352,0.6575962475766158,10.720445765706872
bible,1,10,gu,64.84204597660741,-3.847256324387175,0.8986886732157823,4.063052938699816
bible,1,10,hi,54.66555511813945,-3.654165951310172,0.9548101249306354,4.9257413311965665
bible,1,10,si,62.84693570480134,-4.091152558840958,2.2994864672895203,17.722991725552
bible,1,10,ta,52.59154271034608,-4.295139683094986,2.4114575913998486,16.104371048592622
bible,1,25,ka,74.74406083474481,-5.476595027774723,1.3125495499013609,23.32321107963658
bible,1,25,gu,72.16554861805284,-3.925707951410157,0.48094434195014085,2.3103140363375703
bible,1,25,hi,57.88187033084943,-3.5980857741118837,0.3910033288758701,2.177436444064916
bible,1,25,si,68.11740546128722,-4.028648804428834,2.392721969137164,18.920410697469663
bible,1,25,ta,56.01390481757966,-4.0840601512115455,2.195455074971758,16.191771985096906
bible,1,50,hi,60.4920744528733,-3.5498602140387563,0.3105345048741076,1.8726075318470756
bible,1,50,si,72.18888457009261,-4.019714460336295,2.2185188841593835,18.6885668283585
bible,1,50,ta,57.672107678258875,-3.8299790011717016,1.8510815932758673,14.500347183741383
bible,10,1,ka,68.16790456508821,-6.894831513720895,0.10324741138034378,1.63123874775596
bible,10,1,gu,65.1320828311867,-4.934944376497754,1.1106043451584415,5.7980797640757915
bible,10,1,hi,51.19869278425674,-4.870143314833666,0.5547865816261963,3.908027532792241
bible,10,1,si,65.42035133630839,-5.966571315626221,0.08418958900681493,2.128133021547692
bible,10,1,ta,61.7130020915989,-6.2615933250840055,0.628933734996674,8.904844474499981
bible,10,10,ka,63.012834397930256,-5.001896019975231,0.5627574560113244,6.008162828012282
bible,10,10,gu,62.72079745591214,-3.5816963810017732,1.3028495687864574,5.3588180895129245
bible,10,10,hi,51.216265788624966,-3.2811919953136512,1.5741365136638912,6.90413592850202
bible,10,10,si,62.990708043658714,-4.009481866413511,2.684261525570948,18.83723120406809
bible,10,10,ta,52.75458379578463,-4.108827687232266,2.511920240986824,16.22534981475574
bible,10,25,ka,69.2658402802869,-4.900808404480617,0.6931037217947544,7.14930961184988
bible,10,25,gu,67.85854747989201,-3.5842396734957966,1.0657750778245336,4.480759256834189
bible,10,25,hi,55.06704121972215,-3.281504267131065,1.190498788579,5.538416230539603
bible,10,25,si,66.6895116208332,-3.776485236381803,3.2770781803886844,21.027661757135906
bible,10,25,ta,55.48207717834169,-3.8647515682403237,2.4145634365699298,16.453439355437045
bible,10,50,hi,56.98546524823876,-3.1886656332794048,0.6281823521171466,3.0469060352420954
bible,10,50,si,70.73097127419788,-3.8116264486319387,3.0411405375498353,21.09732252647743
bible,10,50,ta,57.30142494518146,-3.6505432714826744,2.2226251811126496,15.575113239504065
