train set 1,train set 1 size,train set 2,train set 2 size,test set,c0,c1,c2,c3,rmse,loo rmse
gov,10,bible,25,gov,-12.174061196239949,34.080697316495936,0.0,0.0,1.5277309549066895,1.6306236077534118
gov,50,bible,1,flores,8.748950370347444,-12.710968456804727,0.0,0.0,0.2834903675634194,0.47460378057472796
gov,50,bible,1,bible,20.901475180639846,-1.6033824983859208,0.0,0.0,2.3681416281459287,3.96461156351542
gov,50,bible,1,gov,7.363139691581019,-10.151499747788106,0.0,0.0,0.2517201001552696,0.4214158717392136
gov,50,bible,10,flores,9.437989756134776,-12.198216242335954,0.0,0.0,0.19333761888532347,0.3236751429381711
gov,50,bible,10,bible,24.537548109276145,10.08866342399481,0.0,0.0,3.3093134454999675,5.540269142899716
gov,50,bible,10,gov,-0.3320526834814708,10.832849137903588,0.0,0.0,0.09259478199553049,0.15501696471310664
gov,50,bible,25,flores,8.273584077669327,-9.555151390106545,0.0,0.0,0.2862063858391862,0.4791507692747206
gov,50,bible,25,bible,29.654738210897808,8.210005255243132,0.0,0.0,3.11841786024399,5.220682402477527
gov,50,bible,25,gov,0.6259814040094093,10.233155449311116,0.0,0.0,0.29191240611680136,0.4887035559967487
bible,25,gov,1,flores,11.406757325764765,-9.949806427439984,0.0,0.0,1.8742825188075418,2.1677847296236625
bible,25,gov,1,bible,4.0175306393548516,-1.2980347135687271,0.0,0.0,1.7162067665402754,1.8261339900684674
bible,25,gov,1,gov,5.902053496937718,29.510112212513352,0.0,0.0,1.236623715387282,1.5160806681354733
bible,25,gov,10,flores,26.657421692433303,-26.457251496264586,0.0,0.0,3.186168372586241,3.6999712379054013
bible,25,gov,10,bible,4.182192303511577,9.374928477951752,0.0,0.0,2.3424290083470796,2.488854046536276
bible,25,gov,10,gov,12.279080812020991,41.946481029091366,0.0,0.0,3.2190736447473323,3.4878643225265082
bible,25,gov,25,flores,29.768006949672063,-28.523938091392957,0.0,0.0,3.2239619687796695,3.6745755003884235
bible,25,gov,25,bible,-0.3801805656605897,19.87478572305604,0.0,0.0,2.6171219781832487,2.7434151674173064
bible,25,gov,25,gov,10.475856267527321,52.075784349773514,0.0,0.0,3.7892690706384995,4.059059323358845
bible,25,gov,50,flores,49.26058761607182,-64.5691128398753,0.0,0.0,0.340776910971048,0.5705098279124895
bible,25,gov,50,bible,17.02128334179898,-9.889503450346004,0.0,0.0,0.6313432201671082,1.0569597095063488
bible,25,gov,50,gov,8.063568492267786,63.2316637321892,0.0,0.0,4.429968805897653,7.4164082565004135
bible,1,gov,1,flores,5.240729567564503,-0.5968492118985912,0.0,0.0,2.137451570712342,2.325933895932373
bible,1,gov,1,bible,1.246212311086052,5.682804491176472,0.0,0.0,2.0704291169767597,2.09754159400057
bible,1,gov,1,gov,-5.060816563923862,44.960952500292066,0.0,0.0,3.255955080433641,3.3589184928170663
bible,1,gov,10,flores,23.21902139999033,-21.80796818733748,0.0,0.0,3.351182328764112,3.821896002697257
bible,1,gov,10,bible,-3.1693890968230476,20.003577534453807,0.0,0.0,2.4967823280766765,2.5674800318827264
bible,1,gov,10,gov,11.160787695254314,42.38991668425896,0.0,0.0,3.3978783255062446,3.662547891403729
bible,1,gov,25,flores,28.663996557428824,-27.734905292814034,0.0,0.0,3.4177497364950087,3.8878354389671825
bible,1,gov,25,bible,-4.812761537139274,23.806094321634472,0.0,0.0,2.48647499960488,2.5590932665017485
bible,1,gov,25,gov,11.953944696247326,48.506419765853586,0.0,0.0,3.659524127630777,3.9712775325467
bible,1,gov,50,flores,48.93963120190541,-64.65353562539019,0.0,0.0,0.21613787798686845,0.3618460588632145
bible,1,gov,50,bible,9.91149372463941,-1.1909379423524904,0.0,0.0,0.4879660434801016,0.8169258138611822
bible,1,gov,50,gov,11.293479297983659,56.83535886555093,0.0,0.0,4.560039875781783,7.634165980694418
bible,10,gov,1,flores,11.934536405388672,-11.453004420732277,0.0,0.0,1.8748658597929473,2.1248399794185797
bible,10,gov,1,bible,2.8879581281344238,0.8039850886867822,0.0,0.0,1.7424060497022194,1.81972601725894
bible,10,gov,1,gov,5.288963430317062,29.422815469649258,0.0,0.0,1.3928162787072669,1.6273373811831553
bible,10,gov,10,flores,26.706227784326703,-27.031904535110186,0.0,0.0,3.178967588595256,3.615472992195875
bible,10,gov,10,bible,2.2764004819539605,12.177005148843138,0.0,0.0,2.577651402955734,2.673097301648721
bible,10,gov,10,gov,10.568135218772955,44.609329844884996,0.0,0.0,3.1998665463543774,3.4636114507623272
bible,10,gov,25,flores,28.92994170435822,-27.522630488586152,0.0,0.0,3.3125003614436785,3.741839091561746
bible,10,gov,25,bible,-0.12174626868911056,18.31455398168979,0.0,0.0,2.586179802111049,2.736705724978876
bible,10,gov,25,gov,11.447834145071978,49.93204927568306,0.0,0.0,3.6576426557379866,3.9363530421476276
bible,10,gov,50,flores,47.78050647772125,-62.26647951993025,0.0,0.0,0.35408301854216534,0.592786166539064
bible,10,gov,50,bible,16.71090632208666,-10.485975951249582,0.0,0.0,0.6658295055139161,1.114694857566724
bible,10,gov,50,gov,9.738752188163591,60.07618319710648,0.0,0.0,4.432684823962107,7.420955269525897
