,expr,splits,vars,model,trial,mean,min,25%,50%,75%,max
370,2C,test,inv+pho+syn+gen+geo,hybrid_mult,inv+pho+syn+gen+geo:hybrid_mult,11.917757031851052,5.648410801204148,9.271193647935062,12.893976494665978,15.052430147174503,17.210883799683028
371,2C,test,inv+pho+syn+gen+geo,am,inv+pho+syn+gen+geo:am,12.00328042819595,5.77268385869422,9.31453084396686,12.8563778292395,15.118578712946814,17.38077959665413
372,2C,test,inv+pho+syn+gen+geo,gm,inv+pho+syn+gen+geo:gm,12.00641467948595,5.785466672802834,9.32368075847581,12.861894844148784,15.116888682827508,17.37188252150623
373,2C,test,inv+pho+syn+gen+geo,hm,inv+pho+syn+gen+geo:hm,12.005830122914583,5.780563907222359,9.324641333891936,12.868718760561514,15.118463230760694,17.368207700959875
374,2C,test,fea+inv+pho+syn+gen+geo,linear,fea+inv+pho+syn+gen+geo:linear,11.917756799210713,5.648410133572159,9.27119330994349,12.89397648631482,15.052430132029988,17.210883777745156
375,2C,test,fea+inv+pho+syn+gen+geo,poly2,fea+inv+pho+syn+gen+geo:poly2,11.917756793751678,5.648410133571897,9.271193306953458,12.89397648033502,15.05243012384157,17.21088376734812
376,2C,test,fea+inv+pho+syn+gen+geo,poly3,fea+inv+pho+syn+gen+geo:poly3,11.91775678981279,5.648410128541139,9.2711932988829,12.89397646922466,15.052430120448616,17.21088377167257
377,2C,test,fea+inv+pho+syn+gen+geo,exp,fea+inv+pho+syn+gen+geo:exp,11.917757462533876,5.648410083534178,9.271194645146535,12.893979206758893,15.052431152033726,17.21088309730856
378,2C,test,fea+inv+pho+syn+gen+geo,log,fea+inv+pho+syn+gen+geo:log,11.917756802482886,5.648410133571839,9.271193317887501,12.893976502203165,15.052430136938412,17.210883771673657
379,2C,test,fea+inv+pho+syn+gen+geo,power,fea+inv+pho+syn+gen+geo:power,11.917761815788724,5.646607772409314,9.269075171322529,12.891542570235744,15.053338837478432,17.215135104721117
380,2C,test,fea+inv+pho+syn+gen+geo,mult,fea+inv+pho+syn+gen+geo:mult,11.917757058637461,5.6484099945943775,9.271193701874424,12.893977409154468,15.052430590659,17.210883772163534
381,2C,test,fea+inv+pho+syn+gen+geo,hybrid_mult,fea+inv+pho+syn+gen+geo:hybrid_mult,11.917753227363567,5.648411223596212,9.271187955209124,12.893964686822036,15.052424229247244,17.21088377167245
382,2C,test,fea+inv+pho+syn+gen+geo,am,fea+inv+pho+syn+gen+geo:am,12.009863961236448,5.805500046649624,9.332282374172655,12.859064701695685,15.112045918529859,17.36502713536403
383,2C,test,fea+inv+pho+syn+gen+geo,gm,fea+inv+pho+syn+gen+geo:gm,12.011095084512272,5.814142783444418,9.338589905947167,12.863037028449916,15.109571235046202,17.356105441642487
384,2C,test,fea+inv+pho+syn+gen+geo,hm,fea+inv+pho+syn+gen+geo:hm,12.009037424463429,5.8055249251161225,9.337107163236478,12.868689401356834,15.110793674137085,17.352897946917334
