train set 1,train set 1 size,train set 2,train set 2 size,test set,c0,c1,c2,c3,c4,c5,c6,rmse,kfold rmse
bible,10,gov,1,bible,11.361806357161399,-15.256445469990656,0.0,0.0,0.0,0.0,0.0,1.6638651012315693,1.6684664968307337
bible,10,gov,1,gov,4.315377337639049,31.842817014750654,0.0,0.0,0.0,0.0,0.0,1.7165684635644542,2.651808701858695
bible,10,gov,10,flores,51.07985433743048,-73.7985608878491,0.0,0.0,0.0,0.0,0.0,2.3753799640501785,2.53477057050768
bible,10,gov,10,bible,7.2536638283642105,2.9715625606642977,0.0,0.0,0.0,0.0,0.0,2.647145904666769,2.8216081071693875
bible,10,gov,10,gov,1.395525763631043,62.87978449963686,0.0,0.0,0.0,0.0,0.0,3.2671913922126716,5.292538341662991
bible,10,gov,25,flores,54.09360367130749,-75.79767831643062,0.0,0.0,0.0,0.0,0.0,2.4956274098734217,2.6283596599535035
bible,10,gov,25,bible,2.9751160694612495,12.796003404559812,0.0,0.0,0.0,0.0,0.0,2.7100085983088777,3.1669864127988108
bible,10,gov,25,gov,-0.1634089505689039,72.93261612538693,0.0,0.0,0.0,0.0,0.0,3.67396561000529,6.017644650690549
bible,10,gov,50,flores,58.69318673986629,-83.02214368161097,0.0,0.0,0.0,0.0,0.0,0.8350285704201502,1.6354288796812722
bible,10,gov,50,bible,19.981586711672314,-16.647122801901006,0.0,0.0,0.0,0.0,0.0,0.5772146084035906,1.1304925116344626
bible,10,gov,50,gov,7.289762686446561,65.07022779574598,0.0,0.0,0.0,0.0,0.0,4.85376176758151,9.506240784324065
