train set 1,train set 1 size,train set 2,train set 2 size,test set,c0,"c1,1","c1,2","c1,3","c2,1","c2,2","c2,3","c3,1","c3,2","c3,3","c4,1","c4,2","c4,3","c5,1","c5,2","c5,3",rmse,loo rmse
gov,50,bible,25,gov,0.8445160383463622,0.069464016430053,-0.39605373396528026,-0.6654726963984919,0.9871424706424882,0.4483635640296387,-0.06861637221302652,0.8631242176338678,0.6540793768388878,0.37350180670393784,1.2499802492231504,1.6149051766822227,1.9433273601590502,-0.2621918821492048,-0.7048751608528603,-0.8819510013028546,2.3431573957107827e-08,0.43258021035529126
bible,25,gov,1,flores,18.750182173952677,0.07223653651705798,-4.68680445432329,-4.8691446095381865,0.029100362064914724,-3.9407676952163166,-3.8708082386808726,5.396395165838378,-3.0249063885622816,-7.723166805532699,9.049203104437963,0.31833972419297435,-7.539465630483054,-23.001027315209477,-18.77073863809795,-10.799393653152144,1.7572131129985096e-08,1.7868261444276798
bible,25,gov,1,bible,12.699290893444944,1.300197128703893,-2.0226582327760707,-2.549038912936069,3.961550148363783,1.0812452631480245,0.03155431773531024,1.5791586566884304,-4.482529864968659,-7.38483953541985,5.3155073063337035,-1.3298908216845138,-7.31075244043752,-10.263857371687212,-9.128615661979083,-5.57836745144664,5.728587426969929e-08,0.7695671582369918
bible,25,gov,1,gov,13.285922714867278,4.661488666568426,1.127207220994674,-0.27058372340900794,5.116531067479636,1.6818491775253546,0.20610401004328935,7.612294863694245,4.279676556106603,2.3159773852254926,5.255259871074801,-1.9723399963562118,-8.477174291955345,-0.6000806509310805,-2.4343771098886537,-2.0520496318240182,6.169205459895144e-08,0.2825650681859323
bible,25,gov,10,flores,35.03124846848086,0.13154533663639764,-8.534670482154603,-8.653394200014962,-2.1467461119020914,-9.166093063421487,-8.216114695891255,9.998154535540987,-5.754128073520474,-14.485713016394202,17.44067577095277,1.6091215921954345,-12.639233780514605,-43.14970847170875,-34.82853682266278,-19.6220193580661,2.0434437884601045e-08,3.450183604522409
bible,25,gov,10,bible,13.435436774222186,7.859091692171704,4.255884014292725,2.042438150267385,9.196506951249845,5.9834551573028,3.564570719559327,0.10095560127374913,-4.727166929959452,-5.7559795671434975,2.40042978109532,-7.531119934567734,-16.469507778789293,15.103183395683015,8.539949822864461,3.7456443418541907,1.5316441374062764e-08,0.765408680958228
bible,25,gov,10,gov,12.720214319735682,8.977147699705538,5.495791392248041,2.9764224733056537,2.7113051314723964,-0.7862616065952739,-1.7481463990115096,12.49888555986298,12.642042340993596,12.398798997857211,3.569022487041276,-4.667038204210289,-12.079481963855986,16.19248418375879,9.388304309857393,4.208724248010432,8.136475803022152e-08,0.5357596466419784
bible,25,gov,25,flores,36.41054707632769,0.990707031532191,-8.018427716348292,-8.351270042454184,-1.3069059891842796,-8.570399333383826,-7.798220831936311,9.384152735205152,-7.078636626158706,-15.926691207234962,18.06933363112501,1.5622717093132463,-13.294153807702608,-41.09383394968812,-33.554952137485586,-18.977216688069174,8.248669728253118e-08,3.343871250676524
bible,25,gov,25,bible,10.481805604264334,9.69243854664995,6.767434287317809,4.066498552807606,11.476457611367064,8.69690937743647,5.606173533103879,-0.6218534543378805,-3.493961493823856,-3.21617717085886,-0.12549355920758526,-9.672036543913102,-18.26393016588969,25.68660754250228,16.302797638686027,7.909566920126762,6.002319279720687e-09,1.4991873172175632
bible,25,gov,25,gov,10.923659742304329,8.52276496730854,5.472231578217622,3.058166644146433,1.3895921911252405,-1.8862486268193213,-2.592443189636305,15.107159738961705,16.9721194216273,17.091788584056047,3.0796053169692983,-3.9800887043331565,-10.333674996385367,15.410096638977915,9.056125542685548,4.070168405215812,5.613795618051633e-08,0.4777577424223736
bible,25,gov,50,flores,16.45955386356883,4.755614132400376,0.4827665861587509,-0.9130272093334743,-8.660594013615421,-11.174046999623984,-8.691996164258894,-1.116038077697401,-8.737614389603232,-11.223204665548515,9.282165134737555,2.822519765739355,-2.9911690714573336,5.983824016810325,1.7935270520204658,0.11741324938341716,1.801701981056777e-08,3.9828125521484647
bible,25,gov,50,bible,7.219721883579261,2.339811823608352,0.3077712396830917,-0.5164618144459859,-3.1194786426840904,-4.649064706817266,-3.9600273705965465,2.803676466998396,0.6389633236749112,-0.3555226641913095,3.890123310596907,0.8934849455800217,-1.8034895198296843,2.287888538625526,0.31515550410756105,-0.47393706611357367,2.20508156833201e-08,1.8388178176124113
bible,25,gov,50,gov,11.601095739994886,6.074690124232497,2.894862900823547,1.112396050718187,-2.107225909380448,-5.4977616280147785,-5.309364246907095,18.173241621949536,19.915379556061858,19.14797735364183,5.018689538999576,-0.9054490496414092,-6.237159176515364,4.040437006902945,1.0161555778139009,-0.1935761691404611,5.790911873114999e-10,3.9027778255274757
bible,1,gov,1,flores,15.315991089396032,4.078895993046266,0.08519149285027712,-1.1443467464009518,5.8046393046395846,2.367140918597827,0.8831094811330491,1.3623942514678726,-5.276194083480803,-7.939131353878653,4.981421947414836,-4.319691458440605,-12.690692918254909,-2.2685741414990677,-3.845921087443946,-2.8399164926539644,8.268741850112898e-08,0.3495316245552711
bible,1,gov,1,bible,9.113222472114092,6.553364677259151,4.012905472019887,2.1174161723975815,9.792252901155996,7.51480787017616,4.902792683988609,-3.001983818112466,-6.967320146450484,-7.39704177670996,0.9265442152142456,-6.441471793549465,-13.072685917861216,16.12847065599271,9.776347379035522,4.48801359400126,7.069512386189554e-08,0.9907910157604519
bible,1,gov,1,gov,10.431874648104355,13.687966457213967,10.707548107703122,6.974617894523501,17.673899096642405,14.526020169540079,9.764478526912928,-0.39049151463275694,-1.9935083112162701,-0.5748565532859085,-1.7264461047811976,-12.66894707565388,-22.517190718565562,40.05856555477269,26.369181137223194,13.231342770726869,6.570337508062218e-08,2.4639121982469345
bible,1,gov,10,flores,33.6786322033587,3.0955117740593763,-5.289198411572362,-6.176728087170705,1.7884517849235761,-5.045344436974243,-5.13212849111334,7.282609933044556,-7.698383841520885,-15.209060945306494,14.969136669291787,-1.8694185170438546,-17.02411310589798,-29.206283860249055,-24.905852543322705,-14.349335701552745,3.308946624379137e-08,2.508732788284373
bible,1,gov,10,bible,8.042729199742839,9.209275788480669,6.879570433061281,4.292486310930941,12.263374819953532,9.975159994999776,6.651135223805431,-2.2590143091570405,-4.525514679778136,-3.829990683844187,-1.195683135950622,-9.510249543369614,-16.99335418397828,27.089473379736976,17.57751744024205,8.633515614611696,5.0476539037269335e-08,1.6828200039352874
bible,1,gov,10,gov,12.83273244260361,10.83675881076871,7.30206004389154,4.305124653026406,4.9398568516323405,1.3992564353984673,-0.12675480466821165,10.845800768120464,10.973476562560037,11.262892686782882,2.455612693697433,-6.883790119714489,-15.289310297723523,23.893314998024913,14.765350710389356,7.04851997104408,8.41408088906317e-08,1.0349661874674432
bible,1,gov,25,flores,36.988150030692715,1.9722821344561519,-7.189508474655547,-7.771830935860232,-0.009296279937232975,-7.411448346848483,-6.962382480354608,8.73257181980417,-7.94587558718331,-16.6395860950504,17.622293396280647,0.19302677907387958,-15.493313867496678,-37.79544217253629,-31.31539824224823,-17.805326803437236,3.84993605081297e-09,3.1359546336200586
bible,1,gov,25,bible,6.7070755403511715,9.348869798532123,7.3358296366793185,4.705610633805479,12.339694531454688,10.264965366703422,6.881938183906513,-2.0050659493652705,-3.406311022406363,-2.319624632509268,-1.96653801791359,-9.772839265632795,-16.79848079254903,29.0308915551826,19.096765746047893,9.464010439757994,8.28321735547744e-08,1.8254567854448127
bible,1,gov,25,gov,12.938851187762454,8.751329334416011,5.2156436027170034,2.752890185143108,1.5951952512724215,-2.0398302806892423,-2.750042881929227,14.958354903600465,15.748197082398548,15.429421567260261,3.8796993833886564,-4.2735884115013825,-11.611443115187745,14.053357027202777,7.864648351994729,3.3989508665249137,1.7896035727474738e-08,0.3549182337899903
bible,1,gov,50,flores,16.413912787958797,4.757542056569959,0.4952183374907711,-0.9014750992025309,-8.796408460591588,-11.310369080295105,-8.7986045261705,-0.902830075077696,-8.414960074730889,-10.87249271645286,9.127268303958138,2.5692821749544112,-3.3329010785133084,5.965559398729668,1.7862215756025357,0.11449026463828092,4.4976696603186074e-08,4.066275367743925
bible,1,gov,50,bible,4.657295434072886,1.477738385167219,0.07354170703265496,-0.5411484253823788,-1.6703580308950046,-2.825738143145062,-2.579472693154124,2.5109694012380452,1.330048281724155,0.6641088302531944,2.62124421567413,0.7887981813901053,-0.8604035382120846,1.2629181168104209,-0.09483295051470832,-0.6379332052623167,1.085078060766021e-08,1.0781714086892726
bible,1,gov,50,gov,12.641787976433928,6.3833274789894645,2.949739641283059,1.0931219314202956,-3.017665581956772,-6.534839197126863,-6.078881526154221,18.162894285125322,19.470381626249864,18.577217189255524,5.382813102529594,-1.1502699602546698,-7.030024598145812,4.456705715715741,1.1826907814324505,-0.12691664506330336,8.782673087947381e-09,4.322589586080425
bible,10,gov,1,flores,18.412379373596416,0.9432754812907829,-3.746562085744789,-4.154138177444223,0.9065503964775439,-2.975280074189747,-3.1253896036394675,4.236899681971593,-4.109406822389069,-8.466330570215774,8.487641844350478,-0.4446371597963027,-8.483664733707316,-18.66532268313926,-15.695211721094322,-9.1668163235081,1.674279144941652e-08,1.5024257730496808
bible,10,gov,1,bible,11.571121448942288,2.435193951210171,-0.6335341127156289,-1.4572913568834898,5.495681103977537,2.808304798270311,1.3445941603023779,0.3391505460283503,-5.167879047355606,-7.458098405083081,4.190068144217376,-2.4528755740376735,-8.43152917816193,-4.11599193420445,-4.689723699238583,-3.208890625806321,1.1663890628591944e-08,0.344588542095398
bible,10,gov,1,gov,12.494696648568752,5.7210184300541504,2.3613998992311895,0.6874030763434832,6.125811817915233,2.846293913796021,1.101826818171972,6.494361068852512,3.570053789243017,2.133487837781155,4.233500324972891,-3.2015609991045992,-9.893129509565085,4.958966417884848,1.5519002910161297,0.07126642576121463,7.473763341928734e-08,0.08424951702529682
bible,10,gov,10,flores,34.3941996995191,0.7708949196778053,-7.750370262498631,-8.035977982695728,-0.996729887493031,-7.879018275816305,-7.224111273750952,8.659624837573014,-7.007793599927003,-15.4177800401279,16.91158065312226,1.177213209469354,-12.983704987827963,-39.42642864350242,-32.14581087159032,-18.190892501740684,4.995983136847489e-08,3.1812110071667266
bible,10,gov,10,bible,11.793666121737498,9.363185601690141,6.132296087691901,3.524213981546066,11.344941882469934,8.416223094663277,5.41733262853205,-1.6984324937104942,-5.763465871407392,-5.946100270462303,0.7864692954969869,-9.12001717949603,-18.035854626766596,23.459983693061105,14.586755259856604,6.975512666605902,2.372564195013011e-08,1.348907504146162
bible,10,gov,10,gov,12.286478043942274,9.289603528374366,5.907843900178426,3.3060843991868425,3.7096993203096615,0.2568597678972093,-0.9741886478682988,12.059276376255635,12.376407296490312,12.316984642936012,3.1087731090191766,-5.151115675483153,-12.585053477591007,17.870672434278355,10.61503697493749,4.866173191475795,4.058787938315874e-09,0.6725230059627294
bible,10,gov,25,flores,36.42510499758083,0.9886650917595042,-8.023388500746528,-8.355255405374301,-0.7188509839286203,-8.001569503003925,-7.380052515077848,9.092406744507537,-7.4932855403602625,-16.36769812751842,18.041768443704367,1.496758178241904,-13.393739762835954,-41.1686346997597,-33.609050793981844,-19.006110507119935,4.1489437201059574e-08,3.328648462212464
bible,10,gov,25,bible,10.470392261517729,9.283025524709998,6.366506545172905,3.7707306657777933,10.49698908227294,7.742661871038098,4.903129394069693,-0.12429127708353917,-2.9297403326716944,-2.7436569518125347,-0.021763762796413472,-9.464701692078226,-17.963342736224284,24.064318293954937,15.168590373371753,7.310337221185173,2.193091224629028e-08,1.3770811370202825
bible,10,gov,25,gov,11.93119912210036,8.737287444566382,5.443134142818826,2.979080477865594,1.7370612075421767,-1.7124090559236314,-2.4795331490787675,14.74123392776393,15.995702899403039,15.91557966262618,3.481368043504688,-4.1234851378478075,-10.967806650808582,15.22547707544319,8.806016201946079,3.917273577264303,3.3517649068622745e-08,0.45363385356856023
bible,10,gov,50,flores,15.974438792237,4.607088035533312,0.45263107817988196,-0.9073854774555634,-8.346170474385948,-10.796918662648462,-8.411216652901105,-1.0845391346334,-8.488108268270077,-10.907870639422509,9.046676510848325,2.811689620914852,-2.799799934267758,5.789771245235145,1.7159049788059515,0.08636097430747951,3.174453651612086e-08,3.835335260068076
bible,10,gov,50,bible,7.070432699900058,2.2761991335926606,0.2811149663074449,-0.5273848488491258,-3.175983853961152,-4.675150421025995,-3.9743124968309917,2.765468018240382,0.656395132016162,-0.3132922895868691,3.74295185281019,0.7482177315533991,-1.9470439382862916,2.2281735593502994,0.2912701135987535,-0.4834975361991922,2.63399889876716e-09,1.8482115027534818
bible,10,gov,50,gov,12.10106948146496,6.2111692372867955,2.9098542586794602,1.0948981478212174,-2.485158854636847,-5.931102423025928,-5.627057915698757,18.04752572691855,19.531410077791318,18.692800729859492,5.250323998882553,-0.9153599489171383,-6.46445563252105,4.240426251162906,1.0961751737741476,-0.1615299845102981,2.4273990191927842e-08,4.062896477572381
