train set 1,train set 1 size,train set 2,train set 2 size,test set,c0,c1,c2,rmse,loo rmse
gov,50,bible,1,flores,1.820801687306141,-2.9648173520174175,0.21152335841634198,0.6940220938553647,0.7627329426412628
gov,50,bible,1,bible,5.419153247023322,-1.8650838083427674,-1.2793543759424097,1.5513435038355732,1.8420940307266664
gov,50,bible,1,gov,0.8383629950726621,-2.11790488984659,-0.7053489361456233,0.5715476066778714,0.5939884167016576
gov,50,bible,10,flores,1.763998216263622,-2.274788157060369,-0.3360074405727036,0.6123724358811783,0.6437315207953851
gov,50,bible,10,bible,4.42386713501794,-1.4129131233838594,-1.9781040329875048,2.653613888223057,2.663745348349909
gov,50,bible,10,gov,3.3115179594106943,1.1774111761247434,-0.6486488163779719,0.4898979486684511,0.8612062401706154
gov,50,bible,25,flores,1.7127933785019385,-0.9343165436366524,-0.5746906995817761,0.5715476066655185,0.5746091792729108
gov,50,bible,25,bible,4.57497232023995,-1.1950833588789707,-2.0986967840831445,2.449489743039177,2.4495743796106892
gov,50,bible,25,gov,1.8113282175292547,1.8670209899233137,-1.4753498912605756,0.20412414524152206,1.0336668785902867
bible,25,gov,1,flores,1.2206975118122088,-2.521847620748721,-1.4478307276947322,1.0295630140987002,1.2425779653599185
bible,25,gov,1,bible,0.2308949024290317,-3.6964963993396567,-2.409420839653205,0.8221921916437788,0.8221921916437788
bible,25,gov,1,gov,16.789490136313777,-0.8025529038732578,-0.21257641357301396,1.4926486525636236,1.7355114517015118
bible,25,gov,10,flores,3.4795698684665357,-1.994331907425886,-1.157562674162317,2.2147234590350102,2.7397080168744163
bible,25,gov,10,bible,4.783052143560488,-4.380284230508676,-0.3596434807351743,1.0630145812734646,1.4460290453439324
bible,25,gov,10,gov,42.807550883302746,-1.2092366708133198,0.2922779180327911,3.276736181019156,3.501142670614854
bible,25,gov,25,flores,4.708127419735181,-1.6186755402451054,-1.0301481464573492,2.350531854708632,2.8328430948430587
bible,25,gov,25,bible,6.6288827038454095,-4.563859853408735,-0.1274461910647477,1.5498387012847499,2.1915747762739013
bible,25,gov,25,gov,49.206982198020874,-1.078873080617288,0.32451964369296854,4.120436870041818,4.339009103470517
bible,25,gov,50,flores,3.4565017804764726,-3.181525946694737,-1.2927599460009533,2.776088375267856,2.8913355281784634
bible,25,gov,50,bible,1.443833262815247,-1.4630782591050122,-2.165332023998792,0.04082482904763588,0.5062897107451764
bible,25,gov,50,gov,0.7056565766816291,-0.4410056407788542,-4.433306674994503,5.511351921377834,5.911585192604316
bible,1,gov,1,flores,0.8489036317552658,-6.407795850675657,-1.302456723312899,0.8602325267042626,0.8966604708585503
bible,1,gov,1,bible,1.0118784221790014,-6.7705618506478595,-0.965064434610583,1.3209844813622909,1.6449924011982548
bible,1,gov,1,gov,14.194990185830548,-2.7755433179535824,-0.11344790808607691,2.8539446385660674,3.964088798207753
bible,1,gov,10,flores,3.082574742653601,-3.2729574655049087,-1.10696411634031,1.9308029417835468,2.179908254956391
bible,1,gov,10,bible,3.8800549284289017,-5.631396558506182,-0.2767556117997618,1.6519685227025362,2.330879662273451
bible,1,gov,10,gov,41.98813313671883,-1.4803350303717318,0.31712548318348993,3.2255232133717464,3.5648281866031146
bible,1,gov,25,flores,4.1526253225217795,-2.1778406335641307,-1.0680995145446777,2.3214219780126144,2.722866136996218
bible,1,gov,25,bible,4.66340223567726,-5.411345961657538,-0.16005146971411388,1.7734147850968196,2.506192331007339
bible,1,gov,25,gov,47.246441784190885,-1.1560164100064587,0.29973024925553576,3.850324661635691,4.052776825831889
bible,1,gov,50,flores,6.110464450902379,-3.429120363823977,-0.6215723461876864,2.694438717268784,3.0592698098721187
bible,1,gov,50,bible,5.0633094165528965,-0.8847539161121235,-0.590754101232875,0.28577380333156455,2.4842015097884773
bible,1,gov,50,gov,2.82407156733349,-0.6044501499908113,-2.9010107915097647,5.348052606116317,5.783327356354407
bible,10,gov,1,flores,1.2005978607949679,-3.032660539944842,-1.3795832358804132,1.0963576058932596,1.2501999839952018
bible,10,gov,1,bible,0.26920356030055775,-4.608062258929894,-2.1886444625149615,0.8905054744357274,0.9257429448826492
bible,10,gov,1,gov,16.947538395843424,-1.033923216212938,-0.15590323651542407,1.5443445211480504,1.8638669479078045
bible,10,gov,10,flores,3.3351536360271314,-1.9526669565995385,-1.1818876604484014,2.263846284534354,2.7081358910017843
bible,10,gov,10,bible,4.744087242240501,-5.017987480710002,-0.27435584677559405,1.4103191128251789,1.9372661149155526
bible,10,gov,10,gov,41.65854226097853,-1.2343630575097453,0.2743103387863614,3.339461034358689,3.6177340974704144
bible,10,gov,25,flores,4.266042662713165,-1.5886404479961596,-1.1103603642868696,2.3564804263986576,2.8030340704445176
bible,10,gov,25,bible,6.398368427036248,-4.958563285608414,-0.07443666656498793,1.4261837188805657,2.014696006845698
bible,10,gov,25,gov,48.11423213046387,-1.0975468152758276,0.30750095855176074,3.9310303992719264,4.149337296484826
bible,10,gov,50,flores,3.201131083313805,-3.0839469946251272,-1.366823341855481,2.6944387172124964,2.9569030185017486
bible,10,gov,50,bible,2.596034331847188,-1.6412580486817214,-1.449755269474291,0.040824829049439494,0.4886120802363969
bible,10,gov,50,gov,0.6705593620631979,-0.4984603003772977,-4.483647067058027,5.3888774342499834,5.390988860598249
