train set,train set size,test set,c0,"c1,1","c1,2","c2,1","c2,2","c3,1","c3,2","c4,1","c4,2","c5,1","c5,2","c6,1","c6,2",rmse,kfold rmse
gov,50,bible,2.3402844404946546,-6.750075117567708e-10,-1.7000402966452966e-07,-8.330119537669591e-09,2.825518779922643e-09,-2.622112885635322e-06,-1.3758312619319871e-07,-6.235016598931135e-05,-0.4510738776828063,5.887506669777533e-08,-7.378081259505476e-08,-3.323621316037436e-08,3.7535553862594967e-08,0.8293939375731398,0.8976708546088755
gov,50,gov,12.646056002064608,1.180741129770948e-06,-6.685137482574484e-08,5.902841685957893e-07,1.6081246848682234e-07,-3.2338229814847814,-8.969926300759548,26.33363238617275,30.063431230713107,3.8590808402664536e-07,-8.450249700879524e-07,3.195337280421188e-07,6.577043158828757e-07,0.7612036195717614,3.4917098719858295
bible,1,flores,1.0255092632961882,3.8288825689250145e-08,-1.0998320534501524e-10,2.1381094750411093e-08,5.5195182461044425e-08,0.0641475548429311,8.4172105113914e-09,1.9705536922400945e-08,-4.397983113010245e-09,0.0075519004015271495,-1.7838275738447468e-08,2.2473475092671878e-08,-5.8988862777324035e-09,0.5502657418667212,0.5661828379130467
bible,1,bible,18.246129429554053,-8.902391170974191e-05,-4.061617162025549e-09,0.014877113988417616,0.00023138764146904506,0.0007546512141297406,0.00011072200153955462,9.001429365034825,5.337627109300596,3.190682792933806e-06,-12.310367596127819,2.6457573374687935,-9.642758103693194e-05,1.85794623766315,2.3903630237536917
bible,1,gov,0.40382360864423916,-3.901622309446681e-07,-2.8035701244829115e-07,1.8773586184639006e-07,-9.839950830883255e-09,-1.220172946003318e-07,3.988886146386952e-07,-9.38557215502515e-10,1.7043669689800566e-07,0.19032730195509023,8.795033666064919e-06,4.0340068108616065e-09,-2.62107176935099e-07,0.39362817582847215,0.40704130061336324
bible,10,flores,1.9801156742541626,-3.402268282419514e-09,2.174298478487829e-05,3.6029167628635985e-05,4.79739532297224e-05,0.5599539158597143,0.010872537788661011,-3.27322871634661e-05,4.418987795424204e-06,-5.1658572358738745e-05,4.532566436079454e-07,-0.00011584655200711191,-1.4063484579618975e-05,0.8060322949820963,0.836517727105306
bible,10,bible,12.571240788873858,5.070531774599228,-3.521456346763055e-09,2.913972787329284,0.019866198551556954,-2.601323781201528,-5.717629208678451,13.301122212156391,13.100874033082352,-0.34029435605640046,-4.339316365377448,5.530846692081572,0.306414081685797,1.979502238787486,2.731814086713723
bible,10,gov,1.2502377872627424,1.6887795042385207e-06,2.6276972499845064e-07,2.161512516452516e-08,6.041521672870127e-06,-2.2997281156254113e-09,-3.264514132193382e-09,5.497437316287631e-06,-3.363187236060904e-08,8.353751464822966e-06,-1.3115996196593222e-05,-3.5367970524533554e-06,1.3758028814252555e-05,0.6829903262550069,0.7094619633184276
bible,25,flores,2.21907062153247,1.318311543901179e-08,-1.9458140902310694e-08,-1.0936012650394376e-08,-3.142051376644111e-09,0.7901433108006329,2.814399304728754e-05,4.337645610174658e-09,-4.305600115436074e-09,-6.881559619747341e-09,-7.455350901529858e-09,-1.0992811854229988e-08,-1.0313798817899306e-08,0.8235682594146287,0.8586823573031328
bible,25,bible,15.970283743714214,-5.348769213352347e-10,0.0025581791912420043,0.021619634513855766,0.024943241846434816,-1.4827646700341985,-7.340649804351,15.755244856063626,15.758730323709795,-0.0337352377896713,-4.562048898929729,10.360328404081809,-0.0025071427611080255,1.9880570727640043,2.8911649282177696
bible,25,gov,1.302793679959224,-6.758313360822213e-08,3.0968416731860544e-08,6.869522251643174e-07,-5.581394724811283e-08,0.29139859316567707,3.178726283522501e-07,1.607838980966392e-08,-9.760523080398019e-09,-2.8596406499737406e-08,-7.811441111755755e-08,-4.185937622620766e-08,2.104084942782798e-09,0.7862587366808069,0.814626051084271
