train set 1,train set 1 size,train set 2,train set 2 size,test set,c0,"c1,1","c1,2","c1,3",rmse,kfold rmse
cc_align,100,bible,10,gov,7.880956397882771,-10.678192718397376,-9.044144366053828,-6.056503311831468,0.4748684028233506,0.47492689494877777
cc_align,100,bible,25,flores,11.38512110817528,-13.910358889992839,-12.675323837878972,-10.045714658086046,0.5079370039680117,0.5185449728701336
cc_align,100,bible,25,bible,19.930708607230542,21.08503287103268,20.763545428785893,21.298608996008177,3.1012900541548833,3.1236019094752456
cc_align,100,bible,25,gov,8.976416854940961,-12.087452482214042,-10.498488043205167,-7.604340236601181,0.5034878350069641,0.5127269145352998
gov,25,bible,1,flores,7.586814006484313,-10.467450355621102,-8.792038369942931,-5.751683203820218,0.5034878350069641,0.5127269145352997
gov,25,bible,1,bible,13.624075098265486,8.884908669237054,7.709019830871407,8.023722828119228,2.1957914290751757,2.248604505451283
gov,25,bible,1,gov,7.6299512961014395,-10.31564019289531,-8.685291899608448,-5.6882580469664035,0.47958315233127197,0.49080432852843114
gov,25,bible,10,flores,12.211162582853097,-15.944182868617107,-14.536027409153602,-11.839453905338736,0.5531726674375732,0.576965240624505
gov,25,bible,10,bible,16.567605131787346,20.07315983016375,19.433380243423482,17.09047026873382,3.26128808908382,3.30514750049071
gov,25,bible,10,gov,18.239797557639935,-23.985855679696193,-20.601612446687252,-14.440582723304603,0.8564461454172119,0.895296350688171
gov,25,bible,25,flores,14.722048461919863,-20.92611998034355,-17.247489961576964,-10.812532420986537,0.5291502622129179,0.5366563146847665
gov,25,bible,25,bible,19.90844701816301,20.829631636080695,20.030246240011245,19.99782701568704,2.906802366862941,2.9421458533194094
gov,25,bible,25,gov,20.438548051233433,-26.840930727790205,-23.498235959861383,-17.46028135217938,1.1249444430726347,1.1973118038153137
gov,1,bible,1,flores,7.151758321724683,-10.419754823896788,-8.638275960499435,-5.49581622632513,0.5567764362830021,0.5585696017506618
gov,1,bible,1,bible,13.010654779513725,7.171354084727214,5.46277697674177,5.418113598732157,2.7546324618721827,2.767670500619488
gov,1,bible,1,gov,10.571250226256021,-14.207768444110206,-12.684724611768848,-9.899795480139383,0.6492303135251772,0.6543869056011298
gov,1,bible,10,flores,11.818782223827355,-15.743738684190864,-14.269123148893732,-11.534797598876082,0.5019960159204453,0.5099019513592762
gov,1,bible,10,bible,17.344582699870877,17.223146498055694,16.597923278549768,14.617046505293157,3.5712042786712717,3.6000308640652148
gov,1,bible,10,gov,21.21677077256868,-27.214787903745243,-24.02173624554853,-18.162153309104745,1.9051246678367273,1.9854470529329178
gov,1,bible,25,flores,13.476491631093408,-19.037429630563746,-15.67068156559942,-9.440792630804518,0.5000000000000001,0.5019960159205114
gov,1,bible,25,bible,21.23317648453974,18.46697005319756,15.9374455730931,14.531940663810278,3.399411713811671,3.4181866537688057
gov,1,bible,25,gov,21.98742802198627,-27.551756043353556,-24.566031978693523,-18.924382625846274,2.1884926319272813,2.2911908596963224
gov,10,bible,1,flores,7.43942343219434,-10.36065631049699,-8.666079154874565,-5.602941300244951,0.5118593556827891,0.5291502622154397
gov,10,bible,1,bible,13.857547021261455,8.017309320455343,6.319695780294624,6.240280088834965,2.0865042535302916,2.145434428923249
gov,10,bible,1,gov,8.43419951756245,-11.52819201174852,-9.880951310919928,-6.905789077462048,0.46904157598234303,0.47749345573589835
gov,10,bible,10,flores,11.708628639730591,-15.217332762319959,-13.815044768433772,-11.113880810206354,0.49396356140913883,0.5081557066709229
gov,10,bible,10,bible,17.516471888294035,17.831698487037926,17.034217251380785,14.84959307296669,3.181430495861885,3.2276238249764906
gov,10,bible,10,gov,18.571074243935684,-23.77706972762938,-20.52247313439854,-14.478916427815394,1.2657013865837392,1.3038404810405269
gov,10,bible,25,flores,13.9458853110487,-19.48807081557995,-15.988167824657065,-9.649220825480045,0.4577116996538323,0.4606758320372141
gov,10,bible,25,bible,19.32575400382288,21.447588456333236,20.876638073831945,20.780445653520445,3.055732318119504,3.075747424970178
gov,10,bible,25,gov,18.546087978390947,-22.94314102418776,-19.849215692562314,-13.952454029778636,1.5607690412101336,1.641002403681633
gov,50,bible,1,flores,1.383443315093719,0.8429601330919796,0.6662726213421571,0.6155769343239861,0.7408703600434077,0.7632168756263815
gov,50,bible,1,bible,13.904517717991313,5.824747448408854,23.960995943419338,-0.5442581333026619,2.3697163449787575,2.6870118398890184
gov,50,bible,1,gov,1.3834419943980802,0.842950118540044,0.6662700186672141,0.6155740115326955,0.6018490045011148,0.6164485133845032
gov,50,bible,10,flores,2.3956788495436365,0.8014045360878084,0.9048200286764521,-0.4324912331687847,0.6847546194730676,0.7182067627952374
gov,50,bible,10,bible,22.46480968234578,13.806470756139326,10.114667210504324,6.162015406537655,3.353605027369791,3.6536414812188323
gov,50,bible,10,gov,4.085712060818163,2.485164559674564,2.0494455778263005,1.9631142571603692,0.5906681715755053,0.6350877248210399
gov,50,bible,25,flores,2.5189373550086174,0.8896849060320142,1.0803562625778365,0.8178195778765346,0.5887840578205408,0.5972154540416361
gov,50,bible,25,bible,28.333735290413824,12.877530049031112,2.1797348342543277,4.16473029481676,3.149603149964752,3.4468396314586154
gov,50,bible,25,gov,4.679435233030752,2.839358112572769,1.8073194085505844,0.973813537336926,0.623609564501422,0.7499999697371814
bible,25,gov,1,flores,17.334463651990117,-20.979821114191623,-17.94767900307192,-12.04541509096807,1.2049896265113655,1.3190905958272927
bible,25,gov,1,bible,14.125687488956792,-20.467935647273343,-16.749845651282232,-10.289655086869645,0.9359487165438073,0.9477458637383466
bible,25,gov,1,gov,27.457688214054375,-7.2083934417675035,-13.947193756367806,-16.293434942633684,1.6958773540560064,1.7024165830437092
bible,25,gov,10,flores,30.36680391523859,-32.99196460950427,-29.3848903799743,-19.428681416101107,2.45142815517812,2.6912615794250243
bible,25,gov,10,bible,18.32143569357335,-16.596059927967104,-15.19876254859169,-10.175151747859582,2.0425474290698857,2.046025958417258
bible,25,gov,10,gov,31.488675293539213,9.422511973470558,0.1700788622067145,-4.842073449386866,3.833731863341514,3.834608483563394
bible,25,gov,25,flores,32.509523411291035,-33.671841722106066,-29.086038913909253,-18.15657023922726,2.55685353510912,2.7758882462296324
bible,25,gov,25,bible,18.337201879568102,-14.507153341400127,-13.796098310943009,-9.015075202320421,2.575655256434758,2.576043477893958
bible,25,gov,25,gov,32.958584765618724,13.640041887711206,4.79584153647341,-6.749002604045435,4.566180022732351,4.566204356161053
bible,25,gov,50,flores,10.838606619214117,6.58053120705345,4.1804496144255365,2.4970556687887426,3.493804074940421,3.802127637214551
bible,25,gov,50,bible,6.516771472375546,2.7438615138497564,22.584205712007666,6.85749905196363,0.8259674462273621,1.011187730620658
bible,25,gov,50,gov,29.256743576251136,13.283838270471122,48.202499939289154,0.2728697317504593,5.587486019697674,5.625169465807701
bible,1,gov,1,flores,16.38427837271723,-21.45625351080755,-18.0803960414916,-11.858025027429985,1.4825653442597393,1.509378091209166
bible,1,gov,1,bible,12.620944605822482,-14.912351578008884,-13.809859138996627,-11.272289255929756,1.7451360978445205,1.7470610241838223
bible,1,gov,1,gov,28.273509597706102,-14.44382510128578,-18.796336294669015,-16.618214844446108,3.724177761600539,3.7575109965093545
bible,1,gov,10,flores,30.049182963697938,-34.45247292149408,-29.978470226779905,-19.08810248090063,2.4855582873873625,2.6787227470486537
bible,1,gov,10,bible,15.819627886101314,-15.29722529963767,-13.405930050388926,-8.29357747128796,2.45142815517812,2.457415082721534
bible,1,gov,10,gov,31.097862060364093,9.039248113790476,-1.3198474954202046,-7.068526664465098,4.002749055336845,4.00344296269642
bible,1,gov,25,flores,32.88219326562874,-35.68561541852804,-30.62984903839203,-19.252675742365597,2.648301342370237,2.866007676193486
bible,1,gov,25,bible,15.50530301701367,-11.219603097420517,-28.664267785531717,16.30970418186964,2.5670021425779916,2.5760866099988875
bible,1,gov,25,gov,33.63426835241722,12.690804818571447,-1.6289510889266245,-3.514970397297396,4.376014168167192,4.37708680391682
bible,1,gov,50,flores,10.46410805628854,6.436531375489477,4.417077663269519,2.9333065432738916,3.4883934570221884,3.8240812539779383
bible,1,gov,50,bible,6.0538802639088765,2.258932259632722,14.519777502990353,-0.2179627117106716,0.49216076867613257,0.5678914305072666
bible,1,gov,50,gov,28.52407322769655,12.033075647801066,54.30331810279582,0.6471924134464485,5.492014436252217,5.562599404418776
bible,10,gov,1,flores,16.64054162756372,-20.292793336268666,-17.21567871440077,-11.233057729767614,1.3091982279242513,1.409333964060736
bible,10,gov,1,bible,13.762352763228758,-19.8072997506922,-16.181065519131813,-9.77284968512974,1.051427600931229,1.0535653752861724
bible,10,gov,1,gov,26.24610892474906,-6.059435559599402,-13.355396885466423,-15.788612488042485,1.843230859116677,1.8498648599289667
bible,10,gov,10,flores,29.79731629066092,-31.98008239915814,-29.300701807002742,-20.971422529333577,2.4773978283674993,2.6853098310788384
bible,10,gov,10,bible,17.582721828032334,-16.058053151216857,-14.547264699301365,-9.48340961965291,2.3667488248650295,2.366760561517695
bible,10,gov,10,gov,31.730514985294928,8.877403531812206,-1.2147528720982719,-6.829936538021407,3.898974224074841,3.8990027214947722
bible,10,gov,25,flores,32.95963003640789,-35.10285873768648,-30.18562433487902,-18.965416310551877,2.545093318524883,2.7478880779409494
bible,10,gov,25,bible,17.34261864298808,-13.82264586685991,-13.032405911210303,-8.255864850601846,2.5400787389370434,2.5402537056146746
bible,10,gov,25,gov,33.39663829798355,13.312400190610546,-0.32970737650077164,-2.2475811584217062,4.406075351148685,4.406232958989024
bible,10,gov,50,flores,10.600925683812688,6.512051626081387,4.294715111518741,2.713829504670701,3.3717782986759053,3.663819722737477
bible,10,gov,50,bible,8.37988415235297,5.015664962613747,6.212257999272358,-5.418524094959163,0.8730533902791082,1.0688787477259245
bible,10,gov,50,gov,29.458534879453765,13.701659676348234,45.57817765299313,0.5467089465012883,5.4877641673497966,5.536544696575253
