train set 1,train set 1 size,train set 2,test set,language to,c0,c1,rmse,kfold rmse
gov,10,bible,flores,ta,1.1522529896942095,0.28167070178340464,0.0701235889345153,0.16432682210406616
gov,10,bible,bible,ka,16.187110808378247,0.17816641675340547,0.14609499847733803,0.300538245285233
gov,10,bible,bible,gu,17.101114994144517,0.1570729219671517,0.1778787049364547,0.3587603801737337
gov,10,bible,bible,hi,18.99954065927904,0.16626206882394393,0.17148794037056456,0.34874613566255946
gov,10,bible,bible,si,22.513634846701976,0.16754008702519702,0.7105453460756312,1.4571722879509577
gov,10,bible,bible,ta,16.863154853258152,0.19397462211135263,0.1022424428727143,0.21343158440282034
gov,10,bible,gov,ka,1.7007457373697188,0.13915439461208576,0.18466671449031655,0.377665271525803
gov,10,bible,gov,gu,4.488101307604716,0.25361816854868563,0.8366649863402248,1.9890965146463748
gov,10,bible,gov,hi,2.8113950139426587,0.1997244619825879,0.17805580498735069,0.381035357860714
gov,10,bible,gov,si,2.1625009422820884,0.36866674469625255,0.8635375666282155,2.718727283042438
gov,10,bible,gov,ta,2.0502012308563895,0.39807763788883926,0.5908817430073997,1.8330423694134284
gov,50,bible,flores,hi,2.9489406376345118,0.09399703265786397,0.09971041518382835,0.19140105121218817
gov,50,bible,flores,si,1.2818487982718456,0.21986804841698912,0.12517549464744587,0.27692279030224665
gov,50,bible,flores,ta,1.4988898449422217,0.20488159874181452,0.0017544177713725037,0.003694066057487757
gov,50,bible,bible,hi,19.437019346707846,0.1602323792758698,0.06465623232986506,0.13050262810843297
gov,50,bible,bible,si,23.560800977695042,0.15694415544270118,0.634897089594228,1.2870302493219117
gov,50,bible,bible,ta,17.659303041801792,0.1800300597391634,0.2660538699503002,0.549375054701425
gov,50,bible,gov,hi,2.7626687417806077,0.21828514921222783,0.09617308206205932,0.20783027710382643
gov,50,bible,gov,si,2.0608527687188234,0.3614735072768712,0.8732662352472635,2.7546272466808204
gov,50,bible,gov,ta,2.1486397081139046,0.384197694400845,0.6039862914377105,1.8202082059107993
bible,25,gov,flores,ka,6.181269734924241,0.2773810880728477,0.6515856066384816,1.545356045000303
bible,25,gov,flores,gu,9.625053919846268,0.2262302705707915,0.7919876163691287,1.7548499543202707
bible,25,gov,flores,hi,8.05998458744657,0.2297943703754247,0.7746855755032692,1.0912652668466531
bible,25,gov,flores,si,5.521873687272028,0.2195677946163968,0.6713740336549441,1.042276889854289
bible,25,gov,flores,ta,3.762343340928057,0.28560914607917504,0.21952233198991644,0.36962738321509575
bible,25,gov,bible,ka,2.4772682335784397,0.2439403561785246,0.5478532413556397,1.3046194380248115
bible,25,gov,bible,gu,6.632320267417954,0.21031870463331206,0.6750946755520618,1.4802277635087266
bible,25,gov,bible,hi,5.770820491981931,0.2135770649734159,1.2737406241632734,1.8616834934715822
bible,25,gov,bible,si,3.8866873756351787,0.3215865583458688,1.631482398300518,2.786422828543845
bible,25,gov,bible,ta,3.4469092644503525,0.3056695823888599,1.0720770584950037,1.7661020034636048
bible,25,gov,gov,ka,19.4876313988359,0.18263255021252905,0.8096591316237777,1.6906136389980682
bible,25,gov,gov,gu,23.971191430839504,0.14223529601760598,0.6755850098044899,1.3513267679658625
bible,25,gov,gov,hi,21.77559587887114,0.14042794092843264,1.5939799074875154,2.2364329976918556
bible,25,gov,gov,si,26.21432700917364,0.1742081574074645,2.1484077595220654,3.205613504707144
bible,25,gov,gov,ta,23.034686755048796,0.15548966456194052,1.3059174261129922,1.9260160730759859
bible,1,gov,flores,ka,3.208826077111781,0.4525934119318991,0.7921871098988049,2.6516889877476353
bible,1,gov,flores,gu,8.551557024639624,0.2562044992392888,0.7804142361193505,1.7947937921429995
bible,1,gov,flores,hi,7.7762200651676325,0.2347056152222509,0.8711660797277955,1.2327628669744126
bible,1,gov,flores,si,4.893602737292278,0.24399121784014885,0.6085196308695403,0.9098223887494462
bible,1,gov,flores,ta,3.3559600255942947,0.3001850554849571,0.1310945991515295,0.15976049400213452
bible,1,gov,bible,ka,1.0656689921990146,0.2957186886958772,0.21605693056062106,0.5460909148499873
bible,1,gov,bible,gu,6.826727210029448,0.13002807358201493,0.4244731619443429,0.8484281487328574
bible,1,gov,bible,hi,6.873384867907,0.09032491036753378,0.5728560764484308,0.7896876668562021
bible,1,gov,bible,si,4.596227685441794,0.21687258687598626,0.9234301714415368,1.3903278060546704
bible,1,gov,bible,ta,4.51781925103609,0.179978257346063,0.5140787393548142,0.710626530347213
bible,1,gov,gov,ka,12.879779181472157,0.31285606381923725,1.864815301939772,4.7050661600150425
bible,1,gov,gov,gu,22.215939188751882,0.16523514195428912,0.7182462309002464,1.4700571047964093
bible,1,gov,gov,hi,21.36961313405816,0.1463377653839317,1.5672762155167757,2.2046690882207343
bible,1,gov,gov,si,24.629206624143034,0.18908622897510038,2.277655439509815,3.3386028502184555
bible,1,gov,gov,ta,21.545507870295335,0.1691284959307592,1.4808790688325668,2.186837888838705
bible,10,gov,flores,ka,5.729908897642026,0.293083511862577,0.6947858143276269,1.6912293821977056
bible,10,gov,flores,gu,9.222973310536561,0.2375300776798906,0.7698899315305489,1.7281705373142529
bible,10,gov,flores,hi,8.1770120752066,0.22088114395502953,0.8062685773486583,1.1003230132842052
bible,10,gov,flores,si,5.030657104405471,0.23690926862402942,0.5644992429095372,0.8729730633133568
bible,10,gov,flores,ta,3.640818905933518,0.29170664128963286,0.27484540724369066,0.40342131869514875
bible,10,gov,bible,ka,1.8089516400292387,0.3030390244581194,0.26852186868649314,0.6696785186435031
bible,10,gov,bible,gu,6.510118164998739,0.19875754306467916,0.6569416422787633,1.4223703459104238
bible,10,gov,bible,hi,5.908306985036277,0.19455483056655012,1.2611897216360437,1.7535866755941631
bible,10,gov,bible,si,3.8722925865631277,0.3109619455815143,1.5757773097635692,2.704381019350101
bible,10,gov,bible,ta,3.627103820724474,0.273402059591814,1.0203423495119424,1.4889651495294032
bible,10,gov,gov,ka,18.40682379284345,0.1985072615761375,0.8123005258416308,1.7250113883060778
bible,10,gov,gov,gu,23.237434519530296,0.15256958057228157,0.7774802205056891,1.5727859460852287
bible,10,gov,gov,hi,21.41721167787105,0.14579234152956796,1.518142521270254,2.17269158551305
bible,10,gov,gov,si,25.729817673900303,0.1779347466101392,2.132251137613921,3.114278921027668
bible,10,gov,gov,ta,22.57212005051862,0.15981550050479568,1.4272059288995145,2.0638067936692353
