train set 1 size,train set 2 size,language to,c0,c1,c2,rmse,kfold rmse
1,1,hi,24.095131680466466,-44.07955552062355,0.0,6.179742534075167,6.503526747206413
1,1,si,32.504886869210274,-63.23266549709574,0.0,7.725986228826624,8.184289256794319
1,1,ta,23.463765831497252,-44.96722626947922,0.0,6.374501368557234,6.806571045476451
1,10,ka,32.344111883583636,-66.4745896933642,0.0,9.6800469582979,10.322628930282482
1,10,gu,34.13327699799675,-53.70470507406198,0.0,8.76607287054995,9.368471309073486
1,10,hi,40.931712224757185,-80.20486891645005,0.0,9.137181818248603,9.689135825203397
1,10,si,62.72139902953843,-133.17668875843998,0.0,9.949394878930452,11.029786597041616
1,10,ta,44.32697063825481,-92.8841813197281,0.0,8.18453233390804,9.085480048015368
1,25,ka,37.741483165696735,-77.07585506478426,0.0,11.508388311201722,12.226382332549928
1,25,gu,38.95633835065529,-62.978253546828746,0.0,10.016314476982627,10.655729670825446
1,25,hi,45.1118402564103,-88.71332703862606,0.0,10.005203394237663,10.55462826128524
1,25,si,70.16931851975285,-150.4203864942656,0.0,11.143869969490243,12.374191690778128
1,25,ta,49.801115109084904,-104.27418270990924,0.0,9.183458122206178,10.129899642124393
1,50,hi,21.665340896691006,-0.6452207369074263,0.0,11.263227805200497,14.735469874654965
1,50,si,75.8543518167616,-156.56828610810723,0.0,12.040724741089102,23.639966124270607
1,50,ta,47.63807533639034,-89.16654684079161,0.0,12.00249326032413,18.432361912237532
10,1,ka,13.101244349502664,-18.330557498259623,0.0,6.851108962072194,7.172568437111349
10,1,gu,15.577053584975394,-16.189569149519702,0.0,7.088021289407463,7.5554029957850215
10,1,hi,16.74768648188586,-23.382903100484707,0.0,7.116234718579749,7.431395252591115
10,1,si,17.58801455048435,-24.835670574288603,0.0,9.586801273094116,10.055940773062057
10,1,ta,15.501096865365138,-23.84183334724239,0.0,7.820369047258315,8.265322266109782
10,10,ka,26.217086024709346,-45.05390177483128,0.0,10.484687879266193,11.061529223228483
10,10,gu,29.463805887075075,-40.252740822436316,0.0,9.37980231276056,9.975748546987049
10,10,hi,34.34900419532644,-61.84129908809362,0.0,9.892902848903166,10.39619119866263
10,10,si,47.27443944431218,-95.1282326030429,0.0,12.62510023769225,13.739683641672869
10,10,ta,35.98221469346027,-71.27635135123333,0.0,10.03187137248759,10.897600127388264
10,25,ka,30.913081616969112,-55.12364102853429,0.0,11.986954348727284,12.622840500160317
10,25,gu,32.96989866911184,-46.244646838957884,0.0,10.431204398567791,11.059793794762758
10,25,hi,38.791677664050255,-71.59739861350118,0.0,11.00874925590093,11.520101761992027
10,25,si,53.40575382062813,-108.50904091446343,0.0,13.85697223268808,15.15022204726482
10,25,ta,41.17069528080627,-81.9271099804009,0.0,11.089762995607268,11.993757763879922
10,50,hi,20.69339416274046,5.274290342911276,0.0,10.409984690216078,13.155777164379058
10,50,si,65.09998216748801,-130.82414156321076,0.0,13.700857219683348,21.948012606537542
10,50,ta,43.139599896070195,-75.00988910937114,0.0,12.511369727702442,17.91797376276878
50,1,hi,30.505424974391463,-72.00763603472964,0.0,6.097475748581822,7.977213276314076
50,1,si,14.63656058625529,-18.280431884315295,0.0,10.225027142482753,20.075144907877593
50,1,ta,17.12032425113043,-33.00096198572877,0.0,6.910780314274582,10.612961940601503
50,10,hi,46.357092374797865,-114.39776149190013,0.0,7.618594968418573,9.62811575935396
50,10,si,36.90881203998563,-72.8517434210142,0.0,13.06713920684664,20.932831568944938
50,10,ta,32.97524919138307,-70.35848520178482,0.0,8.754050281478495,12.536984111015892
50,25,hi,53.692062827227396,-134.06412898303338,0.0,8.416619169073646,10.56894706976225
50,25,si,40.30210886714564,-79.5837312449566,0.0,14.690890399651918,23.509791641852924
50,25,ta,38.317993251018585,-82.3966503636416,0.0,9.866956625828045,13.898552548306231
