train set 1,train set 2,train set 2 size,test set,language to,c0,c1,rmse,loo rmse
gov,bible,10,flores,ka,1.932047917142705,0.1317659525062783,0.05975749031440413,0.11848827701192188
gov,bible,10,flores,gu,5.478991231893863,0.014982015216676341,0.05182012148368625,0.09220405461078428
gov,bible,10,flores,hi,3.3908929062969384,0.027949543925495233,0.013697311461621337,0.019607553608513087
gov,bible,10,flores,si,2.4537299401518395,-0.027803130183658452,0.0777741082398486,0.10577082995094444
gov,bible,10,flores,ta,2.192171708272868,0.015613003335149143,0.06470480258301063,0.08455864157010944
gov,bible,10,bible,ka,23.02239682077593,0.027478760326133157,0.05357300719075558,0.0965575137673414
gov,bible,10,bible,gu,24.420765003634507,0.005429024441439354,0.05244143027268945,0.0929499085063701
gov,bible,10,bible,hi,27.997740338445414,0.002297265064231514,0.058339938098431555,0.07014002883158682
gov,bible,10,bible,si,33.92086667057428,0.005931155942049043,0.186989681788803,0.187463252374912
gov,bible,10,bible,ta,26.228533602261322,0.007922070417552904,0.1232174734393271,0.1283073770455516
gov,bible,10,gov,ka,1.801587892952203,0.15867081646602624,0.0027832197514901648,0.005606277341754129
gov,bible,10,gov,gu,10.395564954241571,-0.05223159694350089,0.012939260276392906,0.021985215348804054
gov,bible,10,gov,hi,5.423851207952075,-0.05786608999679393,0.2785084827371837,0.3755104477435192
gov,bible,10,gov,si,6.782334205478999,-0.04961635006156818,0.29710514374170877,0.36659571451908307
gov,bible,10,gov,ta,7.067737344686279,-0.06445696040505555,0.35669069154142047,0.49124282805766734
gov,bible,25,flores,ka,2.326289946885159,0.0841885076242649,0.05482633162235718,0.10405648547251446
gov,bible,25,flores,gu,6.0897916298196595,0.02387478839448822,0.024635150109385957,0.044198413976829345
gov,bible,25,flores,hi,3.6942193493582938,0.011905500905834551,0.024533834147667882,0.03377622190161754
gov,bible,25,flores,si,2.3795925879832227,-0.0008194624670753927,0.10893508914066426,0.145224514702559
gov,bible,25,flores,ta,2.6019951544813007,0.019411843931315873,0.10448865112723028,0.1272053022914745
gov,bible,25,bible,ka,27.58789250521385,0.016269183038623097,0.0297697326638896,0.05314762989659915
gov,bible,25,bible,gu,28.541618120709725,-0.0020674270222805335,0.15020636881204813,0.26420445391939174
gov,bible,25,bible,hi,31.830309933881857,0.006519663003117036,0.1247241336670457,0.17220960918770348
gov,bible,25,bible,si,38.00159422946674,0.0013738550525322062,0.21429394136653918,0.310977554805949
gov,bible,25,bible,ta,30.970274234249413,0.0031291124640936098,0.11935058223106354,0.12583670276209905
gov,bible,25,gov,ka,1.7185536034470863,0.15477558049471316,0.032810675112641796,0.06621259209521986
gov,bible,25,gov,gu,10.899868434232568,-0.04232324943390603,0.2849158162381895,0.48403169267874413
gov,bible,25,gov,hi,6.431519334982092,-0.06454893714895074,0.3554929448234742,0.4893206744985753
gov,bible,25,gov,si,6.929410918135787,-0.04825588706028857,0.3327866027190086,0.3782153400599093
gov,bible,25,gov,ta,7.993014858211431,-0.05308547808353736,0.3747256480577872,0.5084432552524444
bible,gov,1,flores,ka,2.639595612306046,0.2533535228776238,0.3410552333814495,0.7929350930381861
bible,gov,1,flores,gu,7.9856686794873175,0.03949662210740456,0.033288066598320176,0.06044542899864551
bible,gov,1,flores,hi,6.840727025374511,0.020015256371861277,0.09922027364989618,0.17842976604992722
bible,gov,1,flores,si,4.156324722020619,0.038389284878000675,0.10172095108513478,0.18347487923466152
bible,gov,1,flores,ta,3.1786196495792423,0.025497673134916417,0.05139064210025706,0.09199624473917237
bible,gov,1,bible,ka,0.8834854569595195,0.2663657137471063,0.022874998958175324,0.050998720709754954
bible,gov,1,bible,gu,6.564438103336891,-0.02259803166212088,0.09629767987376407,0.16643209590813304
bible,gov,1,bible,hi,6.3626034594513685,-0.12465703751047119,0.13133235364036572,0.21158620901842695
bible,gov,1,bible,si,3.5734784922421285,-0.23890752149350025,0.12578360798230837,0.18859173505669066
bible,gov,1,bible,ta,3.9878294072315708,-0.20820599630885395,0.053198283681669005,0.08168159580163491
bible,gov,1,gov,ka,11.788360784389047,0.15774797198973806,0.6821418133040997,1.397449197619865
bible,gov,1,gov,gu,21.74805353073976,0.0237927147996958,0.1253840597896287,0.2248295783067112
bible,gov,1,gov,hi,19.866395193260335,0.00543515427910697,0.08486670430038755,0.15014938692417928
bible,gov,1,gov,si,22.305084745179922,0.024197117878111667,0.012260957672155327,0.02203190316522379
bible,gov,1,gov,ta,20.080547318446655,0.02488026800902592,0.046828102962486,0.08412093283985914
bible,gov,10,flores,ka,10.178993937749047,0.070167892400526,0.17035864569029813,0.318949383361098
bible,gov,10,flores,gu,16.487300592710543,0.014400495369937724,0.03136922068451339,0.05591115033497147
bible,gov,10,flores,hi,14.61034846638573,0.004544192982564747,0.02619204979644477,0.04638892086236479
bible,gov,10,flores,si,9.320684819626557,0.015915918271437988,0.19518878534989698,0.3464101615106462
bible,gov,10,flores,ta,6.9338016846695245,0.027588699796399687,0.08083153875637701,0.1460876728345846
bible,gov,10,bible,ka,2.3640831869959893,0.23627623663506758,0.05301723457351822,0.11451620557316176
bible,gov,10,bible,gu,9.815594597591632,0.05542762231327156,0.03484774766115005,0.06422199858452683
bible,gov,10,bible,hi,9.399674868956827,0.060114278548898496,0.22022533498151664,0.40974357260720856
bible,gov,10,bible,si,8.805200577736917,0.03677192705152048,0.01216018492652317,0.022069061033378266
bible,gov,10,bible,ta,7.633502399060096,0.025167462565358494,0.08059303741799878,0.1453404461446667
bible,gov,10,gov,ka,28.98563802889978,0.018518776661176878,0.03511798592790917,0.06280031125193357
bible,gov,10,gov,gu,33.51832499594048,0.006663934683823793,0.04613810860665995,0.081835008331175
bible,gov,10,gov,hi,32.156428198384894,0.0012970449716544921,0.111171101705419,0.19613025441961007
bible,gov,10,gov,si,41.18716660403028,0.005837150314765869,0.03237766948869677,0.057357609819459275
bible,gov,10,gov,ta,33.828994015884476,0.008531611693636015,0.07266397625291772,0.12909201832156952
bible,gov,25,flores,ka,13.296622737736534,0.028886369275849307,0.008050569839809075,0.01451352810491494
bible,gov,25,flores,gu,18.902676807399388,0.006568360157024664,0.006741175748193505,0.011952492832277766
bible,gov,25,flores,hi,16.76128264905487,0.00446819620881254,0.09801235088506788,0.173205080756281
bible,gov,25,flores,si,10.939491341411275,0.014299496304855145,0.14950148817700917,0.26555433295748154
bible,gov,25,flores,ta,8.806693617095343,0.027293543738174653,0.016018345940065477,0.028862433650331833
bible,gov,25,bible,ka,2.7296422407152923,0.19854063516094422,0.2077662161544814,0.44598197726499633
bible,gov,25,bible,gu,10.014826453863131,0.06960241880212624,0.03201820972907294,0.05968149804582304
bible,gov,25,bible,hi,9.444808245728522,0.07665604864031787,0.09514196509126675,0.17873340251748546
bible,gov,25,bible,si,9.772386580100227,0.07007752460689537,0.15614293250844782,0.2922481256063886
bible,gov,25,bible,ta,8.141356330685806,0.05688492385713339,0.13058432565371939,0.23957634425406749
bible,gov,25,gov,ka,33.889706571668306,0.004412604397058875,0.026061233292502112,0.04611923480103881
bible,gov,25,gov,gu,37.20510461827948,0.0008978930165339265,0.01303704653674067,0.023018222908247378
bible,gov,25,gov,hi,34.81788350595915,0.00024101278668752196,0.045748414650105,0.08075622368539113
bible,gov,25,gov,si,46.25095955403348,0.00484999332400949,0.12402783282511814,0.21943814827823713
bible,gov,25,gov,ta,37.88717407106495,0.0063409148097844925,0.03231849444211391,0.05727319151147397
bible,gov,50,flores,hi,18.748284020014985,0.005322380252314639,0.1306416885203584,0.2309401076758495
bible,gov,50,flores,si,12.174208293200202,0.00410242360493366,0.065350437715522,0.1154700538305498
bible,gov,50,flores,ta,10.808287152843363,0.014367641057014631,0.020472029205807575,0.0365269502483464
bible,gov,50,bible,hi,9.276670746027472,0.08876729558342247,0.15815918798879378,0.3007558880739031
bible,gov,50,bible,si,9.929190191123473,0.06800514883810055,0.0632796077207156,0.11790761529017936
bible,gov,50,bible,ta,8.668306902620749,0.05759161865957438,0.0704519081912507,0.12962434584690277
bible,gov,50,gov,hi,36.42549542115951,-0.0013774060304391387,0.06548308499463874,0.11547005383807038
bible,gov,50,gov,si,49.492293264616364,0.0011804432506467418,0.019669001180891238,0.034727520746891574
bible,gov,50,gov,ta,40.30008919520003,0.005350861267254974,0.00022530261271262332,0.00039907254467882417
