train set 1,train set 1 size,train set 2,train set 2 size,test set,c0,"c1,1","c1,2","c1,3","c2,1","c2,2","c2,3","c3,1","c3,2","c3,3","c4,1","c4,2","c4,3",rmse,loo rmse
bible,1,gov,10,flores,56.05576787718342,73.82159076306503,64.1869821596682,48.259233733557785,-107.11838656133767,-118.50317495484454,-90.5988340774853,-3.821984342248813,-24.65684624375909,-26.064175347015446,7.383971168950915,-20.653886145010354,-33.381659168418295,1.8166422232970786e-07,3.0783500886579316
bible,1,gov,10,bible,-19.902713355820215,91.32631147492648,106.2297375013181,89.2548271133667,30.414450498104966,35.13100875411335,27.23992754488918,-30.73923955978747,-29.246654865960902,-23.534516634505913,-79.71976548137279,-49.383970582541394,1.2131865739372298,5.7265889631409844e-08,0.7292060893211598
bible,1,gov,10,gov,-9.525307905367177,73.9425517431745,83.99440742536324,70.01115638760675,32.87544607347327,34.86548420282926,26.30346511648021,-30.14508693000398,-30.06986833859578,-24.003970271268972,-51.14938182415439,-25.13606087394044,14.823852822843559,2.332312331132674e-07,0.6797436758851683
bible,1,gov,25,flores,67.99803043072848,61.81881226131055,47.401268703363755,33.395730075585206,-123.6291908061029,-137.70525202926396,-105.52571339383437,3.156835617342243,-20.502393082124307,-23.451829961480115,25.81725575949759,-12.471830675446043,-37.86564063946367,2.0037233421490736e-07,3.542586053883849
bible,1,gov,25,bible,-23.05910319716907,91.3259065025679,107.17621061335412,90.29607593356478,35.389733377456174,40.77929447172091,31.58907165745081,-31.827773084350046,-29.441213934456737,-23.44500314390992,-81.89996050117888,-49.17638199621826,3.551687670855827,3.942675848372762e-07,0.8693638417399889
bible,1,gov,25,gov,0.12070445252404151,52.96600219673693,58.02648328846015,47.73932656688766,16.770150342938656,16.536035868187597,12.098772014915617,-21.591369833548548,-23.598191114162784,-19.36310749252327,-24.433860353534126,-8.299208979248236,15.958914208261666,2.0427063392873373e-07,0.25093262181319304
bible,1,gov,50,flores,23.167043448359493,2.975641591567579,-3.876908313982561,-5.35729385576257,7.710914397011299,1.7741257298452093,-0.35444710872891555,-6.439224461411271,-10.366514018711083,-8.35163414328454,1.4999948229732412,-8.25910581337964,-11.784805646855364,4.1209031781450814e-08,2.2895577673605634
bible,1,gov,50,bible,6.183927219033614,1.8471499458286875,-0.02331195722561544,-0.779788699148546,2.104221535422304,0.3228279977621408,-0.4463940739749101,-1.2299271779695207,-2.682240953343357,-2.5181584883688095,2.7994995358485686,1.0164075937920984,0.0971127699665855,2.7975503932369315e-08,0.6129027543567938
bible,1,gov,50,gov,12.21919549998566,7.850291710133674,4.769574780677402,2.6914578848870887,5.6855394521452265,2.371505063955181,0.6957743221169914,-8.144349126577838,-11.24771157095358,-9.425506332381902,16.967807491103702,18.241761335427285,17.59605648134277,2.9549277704171518e-08,3.711565838232917
bible,10,gov,1,flores,33.22099730335994,36.02947971994287,29.466129978719362,21.403924588432616,-64.2153254804201,-71.11529668074448,-54.51884534947211,0.7389760089592299,-11.467246042840456,-13.024037196276323,9.839666331382054,-8.35699580430657,-19.308762936520335,3.015407860884742e-07,1.8223491509663294
bible,10,gov,1,bible,13.298441938818382,40.58716646870992,40.45635139272161,32.12584077530538,-28.77605484226389,-31.439737410940914,-24.066808427534042,-4.381710749531677,-10.78455705177889,-10.969022559796763,-14.18231727779892,-17.697992771230737,-12.29314734085999,3.9679393511137925e-07,0.8313190550258729
bible,10,gov,1,gov,7.138729594652279,45.5669531123063,47.78200141046614,38.69016372433691,-5.283398748923085,-6.85750126704845,-5.577322771585573,-9.987551446763161,-14.23619418202988,-12.926171459265845,-19.603393859318775,-14.196097666313168,-0.06993461820661051,2.1361777285365415e-07,0.26798034512726193
bible,10,gov,10,flores,67.27146943608275,49.62424886796726,34.205184388552595,22.5385330911044,-122.8198710704733,-136.82812382697745,-104.90191872813236,6.736068597872963,-16.224787110903613,-19.832855018459757,33.590364793653734,-6.472090317275977,-36.45152791205438,1.386493247988977e-07,3.4961403804404907
bible,10,gov,10,bible,-12.68942911361156,93.94974133197044,106.95154111735215,89.2617760679266,20.228497601067264,23.4007776225184,18.182216907803262,-30.19368159771231,-30.789089511954252,-25.277327862733475,-75.69165721113951,-49.781406115016104,-2.701650903211745,4.160012746911416e-07,0.42656926521557403
bible,10,gov,10,gov,-4.140630414701651,59.00336063327674,65.9458794383484,54.63953506607436,23.787232899313477,24.516318633912398,18.27285729614042,-23.451484087161322,-24.39914893459803,-19.768430328732215,-35.14308369577372,-15.618659865334134,14.224778541499605,1.3939469756762674e-07,0.44838337072359685
bible,10,gov,25,flores,71.11931806217777,49.93642537125135,33.39430839991031,21.552771691805777,-127.0827527853006,-141.94500053960735,-108.90064670515358,8.046677213619166,-15.951349196931993,-19.88905073080139,36.36788858512211,-6.142056763237452,-38.30762064610921,1.8400942933727095e-07,3.6280509844690036
bible,10,gov,25,bible,-15.062262502793185,95.25630173167858,109.10059988015304,91.23377268913661,21.002900137964456,24.738474068815748,19.311563970347304,-32.00886758084727,-32.196153717460476,-26.306159193517033,-75.82827931089025,-47.832943078717626,0.6894846671722539,3.283396949482591e-07,0.45609926552802865
bible,10,gov,25,gov,-1.6456722691226036,49.75979342015713,55.02941824100434,45.40432512274414,21.27481660996951,21.36441583553256,15.745663516027882,-21.0886936269521,-22.351341935979374,-18.141918346244545,-24.370943653091373,-7.382980862553728,17.13495965038085,2.4916649969747775e-07,0.37602915664680886
bible,10,gov,50,flores,22.930308056167643,3.0207691002717247,-3.756239907628842,-5.2381060276042986,7.6623050532944434,1.782839490231513,-0.3344527083040075,-5.585184607123403,-9.502414914886263,-7.714244951320834,1.3031656742423745,-8.463964834676473,-12.006200853145652,1.5362499259095284e-08,2.0586176596847143
bible,10,gov,50,bible,9.093246790449095,2.1908817117550488,-0.5180029121704623,-1.4270687878673765,3.0958353029951793,0.6010877463935812,-0.40949481723679604,-3.0419133884915026,-4.923872111800686,-4.217460565824353,3.3199909212591723,0.5003787164606202,-0.7714352360674148,4.028060909872741e-08,1.1872708708839694
bible,10,gov,50,gov,11.84195422853859,7.9064393667956825,4.944508818111157,2.8670135478886936,5.597015867149588,2.374466187875888,0.7195544129840514,-7.218617288149648,-10.295164549601438,-8.723224464982213,16.813874078826093,18.156907756829764,17.51687901798328,7.422803925323047e-11,3.4626587834416394
