train set 1 size,train set 2 size,language to,c0,c1,c2,rmse,kfold rmse
100,25,ta,55.85699788941461,-112.67605846906592,0.0,4.812057722495221,4.863152662218603
100,50,hi,65.11486782423823,-121.85405323154068,0.0,0.7876743996996569,1.63404821992297
100,50,si,69.74296326855745,-124.56980599917061,0.0,4.5952851747809245,12.585712269487262
100,50,ta,59.188436674843956,-109.07007750621787,0.0,3.361174093780528,8.717503932990843
1,1,ka,15.160356376000783,-31.026694537472665,0.0,4.636569091169972,4.803021509910835
1,1,gu,20.66878468165244,-31.27797836955042,0.0,6.199562060864724,6.632947124794208
1,1,hi,24.09561646929308,-44.08100217286376,0.0,6.1797425319976185,6.503527731281882
1,1,si,32.50238744040793,-63.225935375681686,0.0,7.725986243437837,8.184320186840024
1,1,ta,23.459409303266586,-44.95475877562028,0.0,6.374501378159473,6.806561315615449
1,10,ka,32.34163708021693,-66.46678607287113,0.0,9.680046950998596,10.32261016309709
1,10,gu,34.138019319018426,-53.71922796796058,0.0,8.76607280603603,9.368503590802106
1,10,hi,40.93045523807157,-80.20092514857639,0.0,9.137181824208321,9.689135024457318
1,10,si,62.71473334507229,-133.15734286679609,0.0,9.949394944069626,11.02972957179151
1,10,ta,44.32632552087136,-92.8822197992506,0.0,8.184532335280895,9.085473472141645
1,25,ka,37.74071053432852,-77.0734040382563,0.0,11.508388309618706,12.226311882608545
1,25,gu,38.955169061582566,-62.97464789803289,0.0,10.016314473686924,10.655720544301882
1,25,hi,45.092922285861846,-88.6535569051382,0.0,10.005204424824736,10.55464940224033
1,25,si,70.16520539279729,-150.40835444390171,0.0,11.143870014711043,12.374224897115576
1,25,ta,49.80032749535678,-104.2717661609178,0.0,9.183458121052666,10.128965556419683
1,50,hi,21.666886050963782,-0.6502181886098444,0.0,11.263227813930095,14.735469872827085
1,50,si,75.8528843372285,-156.56389625071506,0.0,12.040724745733995,23.63996609756784
1,50,ta,47.64034888733001,-89.17381044976801,0.0,12.002493277327345,18.432361883615926
10,1,ka,13.102723456326263,-18.335220686506023,0.0,6.851108946840541,7.172568425966299
10,1,gu,15.57706264315702,-16.189596917689176,0.0,7.0880212894271475,7.555390236056724
10,1,hi,16.747048673546953,-23.380902029027524,0.0,7.116234720888454,7.431394902826534
10,1,si,17.58614017873315,-24.830230293170516,0.0,9.586801263846255,10.055986696933543
10,1,ta,15.501856574154653,-23.844143205942057,0.0,7.820369048513085,8.26527392080284
10,10,ka,26.219935089326096,-45.06336181768014,0.0,10.484687877760608,11.061516282656664
10,10,gu,29.464115742382482,-40.25373558808991,0.0,9.379802312014105,9.97572461821293
10,10,hi,34.34772891952449,-61.83708351120942,0.0,9.892902858291452,10.396216577552773
10,10,si,47.273859681539044,-95.12641130977525,0.0,12.625100236871743,13.739777785831706
10,10,ta,35.98230359126071,-71.27663935160822,0.0,10.031871372290972,10.897401807509546
10,25,ka,30.93114344550285,-55.18398579905637,0.0,11.986953506601536,12.622869278740016
10,25,gu,32.96837186922642,-46.239711029862264,0.0,10.431204404647804,11.059795750340644
10,25,hi,38.793655141644514,-71.60398403379033,0.0,11.008749252770947,11.52016182219302
10,25,si,53.36492392382602,-108.3796846699704,0.0,13.856975962024505,15.15020433457894
10,25,ta,41.17188945192579,-81.93102025251798,0.0,11.089762997520781,11.99365971617379
10,50,hi,20.69365762762763,5.273411184492471,0.0,10.409984689670178,13.155777161729153
10,50,si,65.10615029900643,-130.84388497638372,0.0,13.700857255901346,21.948012629782617
10,50,ta,43.138927544402854,-75.0076679671395,0.0,12.511369736697763,17.917973778472533
50,1,hi,30.505439401535277,-72.0076827991365,0.0,6.097475748606135,7.977213266243773
50,1,si,14.641000402824249,-18.293712128239402,0.0,10.225027085799566,20.07514493919298
50,1,ta,17.119138430472375,-32.99717355130442,0.0,6.910780320720525,10.612961900463826
50,10,hi,46.357087699749385,-114.39774680458395,0.0,7.618594968386351,9.628115752068231
50,10,si,36.91021438747764,-72.85623002164212,0.0,13.067139194749535,20.932831512722327
50,10,ta,32.977139412992564,-70.3647269759849,0.0,8.754050294400223,12.536984129361924
50,25,hi,53.69248775293058,-134.06555528959746,0.0,8.41661916897294,10.568947058944035
50,25,si,40.30049657885207,-79.57855800093265,0.0,14.690890406663529,23.50979162364507
50,25,ta,38.317997307931485,-82.39666419812387,0.0,9.866956625815915,13.898552487746631
