train set 1,train set 1 size,train set 2,train set 2 size,test set,c0,"c1,1","c1,2","c1,3",rmse,loo rmse
cc_align,25,bible,25,bible,11.859427294429667,42.2468908534415,-1.5098622759396054,-18.04325646498911,3.3230006520213617,3.3535802620098742
cc_align,25,bible,25,gov,-1.8303426191146859,7.460202799533695,0.47123877767157596,-2.5405478105360975,0.9018499505645791,0.949473530717041
cc_align,100,gov,1,flores,14.913716940259455,-12.176506689699863,-3.3840909419789456,7.76447343242198,2.1038852947186455,2.294885693839702
cc_align,100,gov,1,bible,-0.0771732190648548,4.6701414496226885,-7.365767248451511,7.0683547030038785,0.704272674466362,0.7416198484965342
cc_align,100,gov,1,gov,7.721696734023117,15.832162632465181,31.707139708415404,-14.516503692455116,1.491643389017637,1.587135752703867
cc_align,100,gov,10,flores,6.63442797563784,32.77990478599687,-9.000352192357623,-39.79433934574717,3.221386864897376,3.5205112834578607
cc_align,100,gov,10,bible,2.5625858857707917,-0.8901097049643509,-2.857966596660897,11.57568486288836,0.8814760348415606,0.8848728788463335
cc_align,100,gov,10,gov,8.821954974733515,41.05051728519269,6.229822345161448,10.362647699208583,2.7577768824423305,2.8902423925070875
cc_align,100,gov,25,flores,11.35513274896002,22.348209216244317,10.810211415927478,-59.05432531039886,3.104351784189429,3.342603798996647
cc_align,100,gov,25,bible,-0.6641104286511239,7.388699439280337,2.993367967243955,-4.22865000585989,0.9177871939253316,0.9181503142345108
cc_align,100,gov,25,gov,-5.33998695806538,88.23698865270708,-3.4461060636645833,-21.73582929788826,3.1870571587811707,3.3162479218301297
cc_align,100,gov,50,flores,30.923289257613792,47.78063038433278,-159.92556586181217,58.94229630728161,0.12247448713929122,0.17320511819980175
cc_align,100,gov,50,bible,3.1725814675436403,5.968330546920059,3.282242572564948,-18.218458896274328,0.244948974278318,0.3464101892524229
cc_align,100,gov,50,gov,2.652945410412455,72.75978010267087,-42.415637018109436,68.56858993294635,3.796709101313941,5.36935754721534
cc_align,100,bible,1,flores,-0.1449897972147749,5.501420413823263,-1.1577191266276392,-3.73032495560238,0.6770032003863308,0.6892024287320309
cc_align,100,bible,1,bible,10.502782112290346,9.007188148001807,13.630695372607423,-5.312401727811688,2.542898608543674,2.597402511470387
cc_align,100,bible,1,gov,-0.8372186206730983,6.86696214495784,-1.7173535783286327,-6.935392440130679,0.5561774297230473,0.5848076643478781
cc_align,100,bible,10,flores,-0.13617914784177,8.427251804023962,-4.197073961999584,0.5745739509092007,0.9640193635676281,0.9785192946175676
cc_align,100,bible,10,bible,24.929886337244383,-20.83560429797393,53.65798333308613,-11.012646755161894,3.3672441748904736,3.4085921061887996
cc_align,100,bible,10,gov,-2.2546969549708478,9.077552766605791,-2.283164515497478,0.29369357198418455,0.8404363945792296,0.875499820552206
cc_align,100,bible,25,flores,-0.9959518373852543,9.165550432751742,-0.6294335515014398,-1.4357205143980627,1.1217545780309242,1.1362218023936004
cc_align,100,bible,25,bible,15.391198565791548,35.40394984735201,-2.632897594565562,-12.279592710449755,3.399019466454015,3.432419004735815
cc_align,100,bible,25,gov,-2.8530060226577856,8.323825269735194,3.837479603368595,-3.3462120794649914,0.9104943712072032,0.9308598650432414
gov,25,bible,1,flores,0.2919579847021887,6.16308633062617,-2.001856100795402,-6.184297277146395,0.8996295533903579,0.9324698423345457
gov,25,bible,1,bible,15.052542689356564,-1.3801667214555193,14.784902880858743,-2.0694807909422566,2.2117866081518844,2.3190510679097547
gov,25,bible,1,gov,-0.1034899574091026,8.826215138901405,-7.220093400049099,-2.4367539915677976,0.8793937305515283,0.916515110967056
gov,25,bible,10,flores,0.15597113217893255,8.634475575372036,-1.2590093901621637,-6.867652578595263,1.3386560424545253,1.4170391583643174
gov,25,bible,10,bible,13.501553936249756,32.49393995804943,-15.786091844462593,7.183993291488614,3.474094606272784,3.5485207702736825
gov,25,bible,10,gov,-13.398408564891897,40.70441669276177,-18.391546064571177,9.55269513884281,1.3245124889307076,1.3994641627657372
gov,25,bible,25,flores,2.606781010093809,0.5368810216843611,0.4962047750747538,3.205818119863957,1.5594870951694346,1.6272676623004483
gov,25,bible,25,bible,32.090963282965866,-12.044190500708194,9.434844993395684,19.77936128361874,3.265782193186739,3.3063575013269233
gov,25,bible,25,gov,-11.322436390329631,26.433979099514996,10.88375205450824,-6.123928751065293,1.62429471874206,1.6640312978536906
gov,1,bible,1,flores,-0.285677004475019,3.922056837506682,0.8965266467338282,-3.1958641271452337,0.9208691546577084,0.9497367989368306
gov,1,bible,1,bible,1.418466603123651,35.61177700892384,-20.878018623626133,11.561195338664495,2.563266145630748,2.6341033291868716
gov,1,bible,1,gov,-7.139083003882618,18.629237987023664,4.843518910064552,-11.491325649408722,1.0625441167311782,1.1067971858542414
gov,1,bible,10,flores,-3.53111603466668,13.58690633845159,2.2626265769327736,-9.423950353188047,1.247798060585126,1.3315405208384985
gov,1,bible,10,bible,5.813708964084474,42.5537898814834,5.056732710389742,-22.838310584765193,3.5829224570643983,3.6603278602642635
gov,1,bible,10,gov,-17.843925593611843,39.99262668129626,8.419319645450953,-4.857741200657771,1.7106528968009072,1.748427855686305
gov,1,bible,25,flores,-1.4346112843726755,9.617482711959399,-0.14747777196269518,-2.6980850323105767,1.3885243966167824,1.452411763085532
gov,1,bible,25,bible,10.129844669622067,46.680697832586276,-12.638395300557661,-4.884757974212063,3.40431099245256,3.4625857709777716
gov,1,bible,25,gov,-17.72709826733589,42.38418816812095,3.061599403650736,-0.6431653410981667,2.0440971927316305,2.0558453219825172
gov,10,bible,1,flores,1.5050811616620223,3.291222623639537,-5.2117856635586834,1.2180312638170414,0.8974036624247383,0.9452512703278921
gov,10,bible,1,bible,7.3167024114709065,24.438278711975812,-2.3833091352825035,-11.52011567232961,2.0960279896349987,2.2130297767957465
gov,10,bible,1,gov,-0.3550204222677156,6.893788162029591,-1.5690541503763047,-4.396880897355689,0.9603818684946807,1.0052362823435472
gov,10,bible,10,flores,0.4924101334856381,6.314194415903236,0.7098802712351504,-5.415819513142502,1.256317369669517,1.3224976434980955
gov,10,bible,10,bible,14.833298810670321,19.454738899831703,15.714433836056688,-17.11421963440645,3.3217967025893653,3.408005399901118
gov,10,bible,10,gov,-12.454599248225046,26.896348272945612,16.298779892460814,-11.346160465664184,1.3315404612703419,1.4103191122678078
gov,10,bible,25,flores,2.8044589223694385,0.6041832492618142,-3.8752386875352194,9.698072999067673,1.422087667246058,1.480878125931332
gov,10,bible,25,bible,30.066275482981368,-14.027466165044117,26.37872732646395,6.422208178981672,3.3702126540226365,3.398676117649197
gov,10,bible,25,gov,-14.811674073828605,32.435417072749225,16.751143638775034,-13.950561803618431,1.327529032953085,1.3524052490146146
gov,50,bible,1,flores,14.796868915726343,-34.20190176245345,26.644190426526976,-11.655724104398514,0.12247448713918131,0.17320510085344654
gov,50,bible,1,bible,17.15434046124211,4.551969563538842,-7.178883710007608,14.115166100560659,2.3270152556440196,3.2908965297555888
gov,50,bible,1,gov,9.226266389180925,-10.445759083184079,-10.325576366159668,10.22405833697054,0.12247448713916842,0.17320506639269737
gov,50,bible,10,flores,6.859449743795118,-6.973864898449083,14.775290794670624,-26.130720023734067,0.040824829046396345,0.05773502753744845
gov,50,bible,10,bible,13.654928008799505,29.645826268268195,0.8654730696949278,-3.953675504722357,3.1026870075253625,4.387862081584978
gov,50,bible,10,gov,3.876318852143158,-7.268022306986277,17.616637047662767,0.4282644755155597,0.040824829046425745,0.05773505346053879
gov,50,bible,25,flores,5.961083352143091,-1.9519217975320018,2.9838703142297422,-14.648720613867987,0.16329931618555607,0.23094014085564638
gov,50,bible,25,bible,29.054788052901323,-24.762102712677404,92.29596488284095,-57.98182382204564,2.9393876913398165,4.156921905057086
gov,50,bible,25,gov,-0.036131488069615525,10.529337600087853,3.4799747052319896,-4.788249388011482,0.4082482904638849,0.5773502240930963
bible,25,gov,1,flores,2.4598183380897485,15.789975240325903,-8.52363105330194,-14.191185837861408,1.9133739833080243,2.1105686783145114
bible,25,gov,1,bible,0.8863307118167858,8.05501206814726,-7.256095274328482,1.2014959782850685,1.7164886639105266,1.7852170617314598
bible,25,gov,1,gov,8.135828063507635,21.073579301682585,-9.691311647643909,27.201680047623118,0.8685236515682299,1.0171037267412464
bible,25,gov,10,flores,6.17161111174391,26.98095796402557,6.356863358074866,-60.41044719478609,3.2948444576337756,3.65752632998929
bible,25,gov,10,bible,0.6324859215714889,12.914407540653558,3.889073326967417,0.7043359853915456,2.224035371421358,2.3231444299075266
bible,25,gov,10,gov,9.605958576030698,21.835797316378834,67.78255060378939,-46.95595344840575,2.8073712496457417,2.9414275709454456
bible,25,gov,25,flores,-0.3344600135852289,59.83481129738263,-23.112537774313218,-63.63848658412905,3.334216549656015,3.660396344976618
bible,25,gov,25,bible,-6.830678750995023,27.93992284112988,10.897147330342015,-10.908552610435095,2.3841140912297614,2.4633310153315415
bible,25,gov,25,gov,34.57824419028603,-39.706263061553145,56.45772313892937,46.08364338115342,3.3545988334425196,3.474190508536292
bible,25,gov,50,flores,40.6102317201033,-5.8832009431735255,-92.82616497762118,37.90327901642201,0.4490731195102551,0.635085336079522
bible,25,gov,50,bible,4.9358046731241245,31.76215794714021,-31.901046946599013,-5.1329744715196535,0.7348469228349573,1.0392304381200304
bible,25,gov,50,gov,5.773889542775626,25.990422705049518,85.26023901271533,-31.073284021442195,3.551760127035612,5.02294735645119
bible,1,gov,1,flores,-0.08722691804048788,11.332372895638997,-1.5663685425387919,-4.69893937473425,2.121634589964384,2.2498888764557408
bible,1,gov,1,bible,-4.414299387502268,20.86126756661961,-9.9985841500552,1.0664928594279806,2.0214681133605183,2.041323112475178
bible,1,gov,1,gov,-11.4867562000315,48.99868576473762,14.859782523893596,-8.620259384948397,2.7851391347651795,2.830282677234695
bible,1,gov,10,flores,4.801343057546402,28.239838881351762,-7.544843254838595,-37.480414088288384,3.4563468190176367,3.7929539707686843
bible,1,gov,10,bible,-7.316630954161232,17.641116416884707,28.39886580461216,-22.029151356350166,2.2904875754593257,2.332166380157241
bible,1,gov,10,gov,-8.94332136504111,90.46913715100679,-9.208074033203893,-27.113834158549405,2.9382534494719255,3.077904898617134
bible,1,gov,25,flores,-3.2698740752291027,72.95506644153485,-52.406516960417754,-40.448239243470965,3.5368064691187158,3.8769188557066907
bible,1,gov,25,bible,-8.569296357966284,30.57972722299538,-10.647233718412325,15.529925288025872,2.235173371351798,2.2754120566593445
bible,1,gov,25,gov,-6.237993531658404,91.60209196446763,-10.438256583704309,-20.827892738758443,3.215327873380483,3.3654865785111294
bible,1,gov,50,flores,50.14725816393276,-62.32592231580995,12.961657052478074,-27.397690974667974,0.5715476066494131,0.8082904135704821
bible,1,gov,50,bible,10.99221312126745,-5.879288811336398,2.0472347887673625,5.084980598302744,0.48989794855665525,0.6928202832332688
bible,1,gov,50,gov,8.775711515009267,23.610200613691024,74.68595619011104,-22.81840716164755,3.755884272267543,5.31162249123779
bible,10,gov,1,flores,-1.7968301862401157,25.041196936402486,0.4243004883052235,-36.638747549131345,1.9231051279982936,2.0982134458036814
bible,10,gov,1,bible,-0.7275104232060365,9.002467061517237,0.5987423414072098,-6.587269543235072,1.7335897246272975,1.7821335510269254
bible,10,gov,1,gov,0.8691840649256367,36.74786276735119,-1.693545619381149,1.0421671548212061,1.0189864245088547,1.142365933738004
bible,10,gov,10,flores,25.491456923045615,-21.16693638310668,-13.079294018634656,14.894678452284253,3.283900120283811,3.598610832204267
bible,10,gov,10,bible,0.20744481377327717,13.74489693272469,-5.554715645624891,14.870284458847552,2.437690163522293,2.502997827447346
bible,10,gov,10,gov,9.714409860955572,37.290356048149135,1.5341067973738314,19.25508328456069,2.754813968310747,2.8835745655009917
bible,10,gov,25,flores,-2.531006441634865,65.00984485506122,-24.57444358876701,-66.6424431178697,3.4125259461773196,3.7214914668713472
bible,10,gov,25,bible,2.6456325704517285,0.2040556608768862,13.575583865114373,14.867549223929547,2.3582479372053617,2.4555040340716054
bible,10,gov,25,gov,68.72626297207715,-142.89498127653064,92.04566811477616,114.07847773037611,3.2215420738109284,3.3494028087968752
bible,10,gov,50,flores,39.991283263255305,-13.222530884405867,-67.17369595671492,17.707249664692327,0.4082482904638746,0.5773503058946334
bible,10,gov,50,bible,9.605724482325458,12.013262514577951,-12.078728179214815,-7.941389909733558,0.7756717518813997,1.0969655486391803
bible,10,gov,50,gov,30.414616084949596,-23.585520853030857,24.776900083058422,92.67135554328927,3.5925849560820113,5.0806823072420455
